@relation 'vowel_rp_8'

@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric

@attribute Classes {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10}

@data
-0.3245763693449517, -1.90026423419258, -0.22665756806909626, -0.05161176004617635, 0.2829610672695765, 0.20826863833447148, -2.102898072607944, 0.4108892725154563, class3
-0.45462436537577794, -1.8746453877876266, -0.2358543777516119, 0.0835482984375272, 0.2446975090577731, 0.4503856532254904, -1.8822042842291, 0.2910028497850299, class4
-0.36345489932396774, -1.845191595575427, -0.4410216611778745, 0.17026668371661635, 0.2730330908329588, 0.7750914637070819, -1.3010822421533639, 0.25835788146141, class5
-0.0974520291774116, -1.6894244257606799, -1.0098392818399222, 0.16833933889041658, 0.9567167783958118, 0.556352861492245, -1.1654164721257056, -0.40053188352139546, class6
-0.31151723204769244, -1.8507189867922715, -0.9094439340762798, 0.28752169560760554, 1.7512108530341934, 0.5661264177084865, -1.8422764610399578, -0.6867024117957788, class7
-1.0926565849110719, -2.4159782655958093, 0.10455954975399889, -0.4291778623341098, 1.085744117834528, -0.14592534999827234, -2.0654430415583978, -0.4012854836054286, class8
-1.2138650141736915, -2.256566654627891, -0.4796439687985388, -0.4183326827874353, 1.4930108028265363, -0.5319973426340282, -2.7867872236774054, 0.1514302723872693, class9
-0.7224905319787298, -1.9520606110276915, -0.0022526741215799645, -0.3265573052127556, 0.7122081393654816, -0.09914032018934774, -2.0421210173326685, -0.09681960034779019, class10
-0.9710066845169051, -1.7452407764315456, -0.46786018257123785, -1.2049985074662168, 2.194127255942546, -0.05691868721338966, -1.9872222793006495, 0.6887810257117853, class0
-1.0308527332970443, -1.7253433417887118, 0.33287432052795585, -1.0746192543972628, 1.548169286385491, -0.04588580084418455, -1.8727223849977481, 0.2837012652277846, class1
-0.6334819243599312, -1.6594013555702678, 0.36566201723544733, -0.32733597641580126, 0.23580811461652118, -0.163073045829145, -1.9837216951412042, 0.08416247767703806, class2
-0.41816531971844123, -1.938989755127093, -0.19443606683084408, 0.0071959447840017066, 0.20127951408468367, 0.12959774533904284, -2.222891822054635, 0.4202132420309093, class3
-0.5760260423222295, -1.9360151178866467, -0.26215156827578356, 0.08315680184633578, 0.39904919218938834, 0.3111633096836514, -1.9855247259925983, 0.23893937064319704, class4
-0.3299643661128841, -1.8241070269011368, -0.6644972221983729, 0.2708366526802783, 0.23865095207037257, 0.6332565673856997, -1.1936576089775652, 0.11977942613392817, class5
-0.15026435973247598, -1.7472398967218792, -0.8032190498554443, 0.06573913030104667, 0.9827465125075243, 0.622122729891396, -1.2679573655833019, -0.30703907285701515, class6
-0.1418247574549849, -1.7952334561355658, -1.3534968041407947, 0.43688149791112824, 1.7628528950145426, 0.6623261892946217, -1.3449840062043157, -0.6222308297027577, class7
-1.0134391228846196, -2.3264167416171997, 0.15293808113747667, -0.567233794401022, 1.1977412831897223, -0.1958696738654752, -2.021012097459258, -0.4331909014179351, class8
-1.0660472651611541, -2.3503800940075625, -0.5345729526171792, -0.5842347519584277, 1.3634085294943645, -0.5011929989917704, -2.6661657733770294, 0.352947948977789, class9
-0.7199193059690645, -1.878104341421416, 0.13075058545696688, -0.2517764709223788, 0.5471635843203497, -0.10906426044809678, -2.079043212699153, -0.14942967870832127, class10
-0.9556521592549266, -1.766596912009408, -0.44217733283341476, -1.2943419936883966, 2.1023905405275998, -0.06224696337525723, -1.9243096456730706, 0.7649045235411789, class0
-1.0129385988622803, -1.7539975138030348, 0.3929255210642104, -1.0388758414548682, 1.4454961815888805, -0.043588131384633966, -1.8480263632770442, 0.2111443727440525, class1
-0.6273621244810649, -1.7075195763673463, 0.33860417661136305, -0.3934477461597884, 0.4448609496128845, -0.12229046936157036, -1.9502018799261474, 0.041884320782792146, class2
-0.4026927175320082, -1.8953497165758317, -0.22871789348420118, 0.01669923326933964, 0.22330230776484722, 0.06689868512798314, -2.346510500386007, 0.4120052696670937, class3
-0.6338403659920031, -2.019604326129375, -0.37198591980017837, 0.04685400235241241, 0.5713109820664655, 0.3036664896265792, -1.875610629867952, 0.25891620991553144, class4
-0.411721157096031, -1.8788224926223849, -0.696542909278967, 0.3425343782715911, 0.19050554255292187, 0.5144150461398928, -1.2189494793746984, 0.020407124122478172, class5
-0.22206040244127984, -1.839564142579606, -0.5382928821119498, -0.02202961717515095, 0.851560232461531, 0.6370941861913032, -1.3521457856721089, -0.27001325383080405, class6
-0.3607861924030756, -2.031193608833026, -0.8954828838635613, 0.20549920452959625, 1.5805151532198998, 0.6279203974394088, -1.5998327543481814, -0.6889260389049053, class7
-0.91693194405874, -2.2483613655375025, 0.22766200409743215, -0.5877377887516466, 1.2377470624896318, -0.15935993879759586, -1.9970701046261485, -0.49489065649535513, class8
-1.0117560439897693, -2.395656603823256, -0.5257143417323824, -0.7347308973266734, 1.2941203024687322, -0.5819990363226579, -2.7078888588625527, 0.4119688979211949, class9
-0.5660875239801535, -1.8426455205353418, 0.14679264499503997, -0.27716183554429225, 0.5213044198065525, -0.022565277309618922, -1.9599985693491289, -0.17199624710324923, class10
-0.9248700609549398, -1.7547956383033714, -0.48572968095219665, -1.3751736764478184, 2.1257146092590733, -0.07918360780098577, -1.9547008242315458, 0.8574657759396933, class0
-1.0750172901554822, -1.8126260358745365, 0.3097062735431765, -0.9552785184457846, 1.4512549733243147, -0.00912358577929076, -1.8547506859382392, 0.22691485826586805, class1
-0.6716699084133784, -1.6853511578321905, 0.3520416004798084, -0.4238767480050879, 0.5327179263893592, -0.1494479895100044, -1.9259454442597645, -0.006235848875407846, class2
-0.36380324650762663, -1.8087958076419444, -0.34723829793813915, -0.031703292638394776, 0.3995645968325087, 0.05360510303559009, -2.271797622475248, 0.39786959291877055, class3
-0.7607983605206244, -2.124326665204527, -0.4299175002992911, -0.012119344949811428, 0.7668976705836289, 0.2065130512143808, -1.980738072945447, 0.24599454467954762, class4
-0.5302001417170139, -2.0363534940035017, -0.4576163343680625, 0.3618945740114764, 0.21247312023697262, 0.6060876801308683, -1.425038196527556, 0.04805090981146091, class5
-0.36413403296833186, -2.027029840669422, -0.3899531308542013, -0.05055509922517326, 0.6555743108062507, 0.5438877735534333, -1.4068196732460192, -0.26428765763186296, class6
-0.34860864734442304, -2.026993515215513, -0.8697027344329744, 0.13380922172316695, 1.4772166232464923, 0.6213924087826236, -1.4369753335726365, -0.7235069090917146, class7
-0.9851341681565324, -2.055322563277709, 0.22325792391818367, -0.6214004322290781, 1.3504174254662409, -0.23741482144797144, -2.131723856376723, -0.46363417575421767, class8
-1.1186122738782616, -2.443390432305176, -0.5660582651734458, -0.7046851587123986, 1.4100129835881632, -0.6993280521345226, -2.8735692797094536, 0.2796537858164384, class9
-0.5494614243806838, -1.8723904028347407, 0.042957411307206275, -0.34010378496596694, 0.6144503251626446, -0.02610862402953769, -1.9524338934268761, -0.09204170330063094, class10
-1.025409999429629, -1.7259981673528817, -0.5492759642718892, -1.2016439644996633, 2.358033182686277, -1.0640941530840777, -0.35444193938783575, 0.3420357557281999, class0
0.19981902170556287, -1.156631856336306, 1.359567486096032, -0.9288473311591381, 0.31388297629604994, -0.533591755178314, -0.35551535648847576, -0.1086500264146943, class1
0.06569139949769759, -1.4264376362326359, 0.5007292541079241, -0.5042107476557882, 0.4070666901951912, -0.8455557340225194, -0.5480256573940347, -0.05150239996001865, class2
0.519314597437566, -1.6428430263611338, -0.26790438974896524, 0.0733103308153184, 0.03769288796289952, -0.9249774787542391, -1.3778863322875745, 0.1378040787853585, class3
0.13054217082354377, -1.7941726444262556, -0.28796927727343363, 0.7202596384848878, 0.4572751346267924, -0.32259781303590906, -0.81469517865976, -0.5902017949664018, class4
0.16521804696817785, -1.6003212871705188, -0.24678835118933704, 0.5560559226699997, 0.960317663914716, -0.2558985938923158, -0.13896309130970852, -0.5893594019278654, class5
0.06870123564909249, -2.327060086544838, -0.6644769069787176, 0.8005887160875456, -0.091742533878432, -1.335165132963389, -1.1271101121794067, -1.1593004808271763, class6
-0.2240928177068071, -1.950038705157574, -0.7436574585202377, 1.2474583449786274, 0.6754806081613354, -0.6048536197527358, -0.5032979326804169, -1.727042139901756, class7
-0.3604761112824109, -2.2791246168596357, -0.474109556197141, 1.1045594030351573, 1.3587497570946871, -0.21361311570035257, -1.1636163179182737, -1.2267370699117424, class8
-0.6885989181978194, -2.3807109155904222, -0.2695112385564303, 0.46589334275385985, 1.8311879680830825, -0.3356368340074861, -1.323028985312155, -0.8369304795342845, class9
-0.36903948895734706, -1.9586169178444097, -0.012960124338854531, 0.14105572544664693, 1.05616087649104, -0.35644655168045614, -0.45286275462573145, -0.39275107467257, class10
-0.9679402290369203, -1.5812025103878484, -0.8113749231771541, -1.1920017077479654, 2.657946854822101, -1.0294051715593429, -0.2839542229772157, 0.32634459532260873, class0
0.015146364602685036, -1.286411124836927, 1.23342593194167, -1.0357932737863873, 0.4064604553681412, -0.6554451336192335, -0.4993719451672558, 0.03421098383398581, class1
0.07768072850367252, -1.3686434607398836, 0.5632732133115531, -0.5232026995520727, 0.3234709440279525, -0.8704829347074089, -0.5747682477688139, -0.049179212657041144, class2
0.3972864900148868, -1.679933816379366, -0.07199316972264733, 0.07591941212966055, 0.08924912959035695, -0.8645203916684187, -1.1595466668764505, -0.03606873795160653, class3
-0.008200315018176807, -1.8759519793266508, -0.22801815876245016, 0.7405074519224358, 0.2045987187016064, -0.5230312048493415, -1.0422485280177374, -0.6002455617997576, class4
0.10086226749265378, -1.6371805987983319, -0.3062527936436057, 0.5189700738971665, 0.8748245175960352, -0.4239799990569144, 0.03224997343539624, -0.7565331043710951, class5
0.1340048905065402, -2.4392339308901723, -0.4622697599057793, 0.8776457769960613, 0.31589763198860044, -0.791237082828897, -1.2482742419023676, -1.0245675701283554, class6
-0.3437571383575548, -1.9603403429984874, -0.656776293149461, 1.1859095864613907, 0.3791044535737501, -0.7691002848291062, -0.5578986233506082, -1.6984115690818953, class7
-0.4149297712683616, -2.3431004004377884, -0.5778310612692394, 1.0576885892870243, 1.2347223119197217, -0.4161892498908149, -0.9845505991156758, -1.3584962583431732, class8
-0.7487856909627435, -2.586018686241638, -0.30566406140781255, 0.4469154329469357, 1.8227140297894446, -0.1305022594376165, -1.4452417529035406, -0.5563634473087163, class9
-0.3033431778178606, -1.6095775767652039, -0.041796854056093465, 0.1051257665041296, 1.1312150640027605, -0.11940080407231377, -0.24035869095003287, -0.2598492990291237, class10
-0.9697844241002922, -1.6420933346391344, -1.0296878790343564, -0.9613588050148972, 2.79570273772834, -0.7926741532280811, -0.41357653416464774, 0.4633597162160194, class0
-0.1400873194693676, -1.3729981493743586, 1.140151294205126, -1.1146006889441138, 0.5503621745469467, -0.7476792753818744, -0.5997154159599604, 0.13317686464929598, class1
0.016481217496834177, -1.4963659550384838, 0.5600918437303196, -0.6105824139201588, 0.5245695632232873, -0.7365053290916668, -0.6277520318965127, 0.054898615405035586, class2
0.358085283482505, -1.7211382736022964, 0.02530188345988485, 0.07028552975207503, 0.006194951057488227, -0.7812116103947259, -1.0627323785111138, -0.007746589466458703, class3
0.006535475156070614, -1.9057931711194152, -0.31200250041892685, 0.7622586326064589, 0.1356658183467859, -0.6364149766230234, -1.19880573352229, -0.5829985960743259, class4
0.279445839112883, -1.5480692103021259, -0.2835523060855996, 0.40994433129666125, 1.1076616403721846, 0.019538324546644708, 0.028684909300915433, -0.4833010061195628, class5
7.465661134152257E-4, -2.360142986525358, -0.2340580639831872, 0.9327863816612574, 0.2499162929643193, -0.5958892728090442, -1.243291842319751, -0.96763782023968, class6
-0.3689254093673821, -1.8927439657881935, -0.6469088404416613, 1.0620307785589758, 0.12807299460497554, -0.9033623989449203, -0.6546621065079061, -1.5430458227100543, class7
-0.26508108181668655, -2.2005959720934527, -0.7426989318751522, 1.0481716732665405, 1.4062658786366686, -0.19382052322164714, -0.883951017446022, -1.2326027957953343, class8
-0.7574200996817924, -2.5640016662602427, -0.32572545092493893, 0.5242888304087197, 1.8300478742729573, -0.07253822301093678, -1.5126287332342143, -0.5553469431420069, class9
-0.47631186092478617, -1.7424944458987348, 0.09627603230271953, 0.15551129640419087, 0.7052578757663129, -0.28711206343301543, -0.4058667739441834, -0.19426731597339272, class10
-0.8221803669018937, -1.493233418852634, -1.2840787178107134, -0.7763602656745867, 3.0271519025833724, -0.6540857448172399, -0.3897491288065651, 0.4538284723920899, class0
-0.15217119723168215, -1.3455588961710867, 1.12558449331935, -1.1084020783027815, 0.6686063510631403, -0.7224733854060259, -0.6568794880826583, 0.1429451807456189, class1
0.08133837080435746, -1.5174150840397358, 0.6216970028264331, -0.5902924853893194, 0.5226445606055535, -0.6951428805782774, -0.6833461105149704, 0.019373331256154633, class2
0.32253911526914275, -1.7925090336052052, 0.008433439234561108, 0.10722178197746768, -0.05727882987630445, -0.8287739501103499, -1.150104520096533, 0.03223361764067842, class3
-0.06772216232887698, -2.029193522572438, -0.2673617632594466, 0.7520116384016333, -0.07076224601196303, -0.6515609922091481, -1.246058310611545, -0.4829766117526792, class4
0.24578565459279172, -1.5994963131250872, -0.09180117159148136, 0.5066229789945997, 0.9675046919974755, -0.018574957006106698, -0.18581998746605002, -0.5506533162007133, class5
0.036778265451147304, -2.2645412978956916, -0.3101383338880063, 1.0241861552758615, 0.4316204887388715, -0.49044512168663246, -1.1198949068639574, -1.0429753463124027, class6
-0.17897952280256715, -1.7721817590983089, -0.860407703676982, 1.0632720087624987, 0.4493101748313365, -0.8366217388144531, -0.4797108739877403, -1.666404804332884, class7
-0.22769721742808108, -2.1082001878219687, -0.7742006666018386, 1.113840173804568, 1.346815102427939, -0.04068798156808277, -1.090472480434048, -1.0037598489053645, class8
-0.6542294733235572, -2.5742340066656815, -0.6071248175608933, 0.6227968340170879, 1.7943211791257736, -0.1567000709874985, -1.363052176278925, -0.6364744480942566, class9
-0.5431311894241713, -2.1323965965468266, 0.21814065058656273, 0.07058550819003759, 0.6203213870776468, -0.39111947428149396, -0.8118874571267845, -0.061337289117237265, class10
-0.5667457040268141, -1.3998216418903864, -1.3711955749818812, -0.7628571613635647, 3.1738999177583977, -0.6148941625584182, -0.3555202265304631, 0.41242351256002363, class0
-0.2920592172224261, -1.4057026590738069, 0.9843581180516708, -1.1343789144981098, 0.8032504328419012, -0.8992101259494077, -0.7968148904142142, 0.1802821114996949, class1
0.08418168331196235, -1.4465942746245997, 0.6629988147559984, -0.5292505561549302, 0.3634519986218092, -0.804266951735735, -0.571530215712635, -0.14665354742682313, class2
0.2546140488679166, -1.860789003104164, 0.0326785097498686, 0.13551664357421936, -0.037219561976208855, -0.8375485859728945, -1.1392007197895127, -0.005663905651864948, class3
-0.2168027116078143, -2.2773106596231605, -0.17531320023549865, 0.6972116109646336, -0.38988466958441126, -0.7517604168533154, -1.4441829183073303, -0.27278281977031094, class4
0.15439702412664513, -1.6990390849531831, -0.11530276657106141, 0.5481141853677961, 0.8190035864654512, -0.36627099464766844, -0.41542091565605227, -0.6831833744788697, class5
0.11050864391327317, -2.2500229385268553, -0.41933492995299787, 1.0472089784031622, 0.5519727207893057, -0.4466016551243435, -1.0099724582185565, -1.0560291024166257, class6
-0.14395572515265137, -1.8218141752203956, -1.0152730381632777, 1.3695067830537, 0.646743813108669, -0.7732295156057938, -0.5286562504381356, -1.8611312038538668, class7
-0.3615172509084601, -2.1565735934497865, -0.7272853832488906, 0.96814614677332, 0.9781838907389295, -0.1812263628195305, -1.0987193357891105, -0.7800527579761293, class8
-0.7143350155637658, -2.5810161888956458, -0.8153749699938068, 0.8045353951115154, 1.5925086463760894, -0.46755829992669296, -1.3202761127154117, -0.9278746832937632, class9
-0.45899791584744154, -2.1336373274619107, 0.0646769097324839, 0.09232781025146394, 0.8619832612355813, -0.3463975333317437, -0.7274451077214527, -0.15742033758845583, class10
-0.5467174652704934, -1.3227359040962607, -1.1795008458228444, -0.9677336786314601, 2.996644537968071, -0.46615856196537975, -0.23714847977514658, 0.67479809922965, class0
-0.5096740977419029, -1.5199782224462546, 0.7057465404863578, -1.2029307849451887, 1.1361111280021574, -1.0770204903258638, -0.9809389590507865, 0.2918541155350698, class1
0.16887653450131146, -1.3431796753209988, 0.8321629648489277, -0.5272708832135998, 0.3075839114286424, -0.6305764817823558, -0.33539309796103806, -0.25797926356569295, class2
0.30014646824224406, -1.9030884960301682, 0.06596794110952886, 0.09774942984222523, -0.03135410544787827, -0.7859650824477803, -1.2104995760408077, 0.0231573402837998, class3
-0.049919082112483776, -2.2854376709642397, -0.40935283252076304, 0.5894746210392222, -0.5037116252152043, -0.8867415285154886, -1.2233947671293823, -0.2517396910671904, class4
0.10803229184154964, -1.8742272248292, -0.15515871496332045, 0.4434975939562855, 0.6402935706118098, -0.6020859913729402, -0.5778912936945461, -0.6886808814240333, class5
0.08318629181025453, -2.2999398924534216, -0.45907010749172394, 0.8928034421795865, 0.14685562360488108, -0.6947103240402069, -0.9340595529476078, -0.9736504320929118, class6
-0.27364670307690686, -1.9620716513923984, -0.8903439145194165, 1.588111893791718, 0.4654381458419749, -0.8442746600060191, -0.6767163329966952, -2.033817707160363, class7
-0.712953392513114, -2.540990361223941, -0.42063562637092905, 0.8116326859409154, 0.5108311090804006, -0.6745395685033241, -1.3621505188493512, -0.789179362332155, class8
-0.872961122060882, -2.554890605611338, -0.8093479222871622, 0.8002474859475539, 1.267735502602514, -0.67485232518542, -1.2690316941896458, -1.018494452486372, class9
-0.35765469381656023, -2.177797603132669, -0.15403226545579063, 0.04194670345454746, 0.8221454604740452, -0.8724035518801936, -0.7423538381134485, -0.45230100309529836, class10
0.7394563036637072, -1.1992926535436697, 1.6520620771273444, -1.3413323995892583, 0.26115744460052615, -1.2111485701644542, -2.052096491428583, 1.597531143244277, class0
0.6549306252282061, -1.1992339594456987, 1.8729682940346568, -0.5864237778137742, 0.038910121282018394, -1.2753420982037633, -1.8697788928244252, 0.5523288805997785, class1
0.5585260906103471, -1.2822426573556047, 1.0661387805292468, -0.2606908773516909, 0.8544935308342495, -1.221011369168733, -2.1514002636169063, 0.6451138054683571, class2
0.8060791749544517, -1.1412518551787272, 0.5260061039943209, 0.46431466643440833, 0.47880446959307116, -1.1040176372166057, -1.999872979039913, 0.33247905121409094, class3
1.0191191765110688, -1.179293533511154, -0.054455521697590596, 0.8837755546186139, 1.2565523329180623, -1.0035052425958715, -1.9082679154281281, -0.3849906210687424, class4
1.0043177306371973, -1.015740969726408, -0.002209968535880704, 0.7759307573865961, 1.0809466190385861, -1.085426994127147, -1.98519849991509, -0.10457374829919008, class5
1.1825584781901146, -1.16186238243269, -0.2000834239327714, 1.185624748935686, 1.402627704109686, -0.9143063444308362, -2.0270051316601623, -0.7210091165909998, class6
1.112423045215374, -2.0188434673035562, -1.057465650287327, 1.491504411008055, 1.383545652578256, -1.175744172054032, -2.2466770013815522, -0.9833223003695893, class7
1.3818477690595448, -1.5981893325219338, -0.17770587405422025, 0.4276753524348895, 1.6352882144301957, -0.6444671639236939, -1.5638664223060932, -0.18452688976033188, class8
0.6455473758495078, -2.4505992714848843, 0.1493801680444632, 0.27445519356296844, 1.5263065970625105, -0.601722258460972, -1.4083939708213837, -0.26783074448471605, class9
0.5694043819430016, -1.7782170211087787, 0.3621738126504035, -0.006751597672941423, 1.347957476859596, -1.1443619142160995, -2.2615374148934464, 0.24080380253399133, class10
0.6652335965965706, -1.164239460016635, 1.5689062191739083, -1.2719328786629804, 0.42495221831144697, -1.163054662620416, -2.1377225688495916, 1.67034707365119, class0
0.6842192722352691, -1.1784139383599335, 1.9119170031379964, -0.5267705530782059, 0.011312441643600893, -1.2360041887515287, -1.914156722162538, 0.537335345845899, class1
0.6883030978382395, -1.2484771115555846, 1.199150045898827, -0.2035059999217291, 0.5618455135850189, -1.1968625476412031, -2.1120378536057314, 0.5943122637600965, class2
0.8696300617620278, -1.1513541955315825, 0.5843393901835385, 0.493370319358775, 0.5389630849843949, -1.0175332851443575, -2.0435306747241517, 0.3200249812620983, class3
1.0928226465452446, -1.0818796827241424, 0.010171108357655077, 0.9504922713603623, 1.3175186235449616, -0.9513070910049914, -1.9450687597992744, -0.45683444845000243, class4
0.9255011828277102, -1.0155020224184725, 0.08564306963390186, 0.7628458349390127, 1.0017632024312335, -1.0799004162140096, -1.9478359848875355, -0.13438149406964275, class5
1.2037680572831853, -1.1921041892677464, -0.27742519799212284, 1.1575201471165242, 1.6535950766482803, -0.8953261431794284, -1.9865816608621523, -0.6927612984833312, class6
1.0861673216241843, -2.0564504056126705, -0.9939525036089921, 1.4507646039601676, 1.2835603068186785, -1.0391831752382978, -2.1549762307718168, -0.8524350168373949, class7
1.2488587543686822, -1.643780356923628, -0.5160610103374343, 0.4818288204332497, 2.1117554942387455, -0.66055865619458, -1.8510807991306113, 0.05069079317528177, class8
0.6656052162262591, -2.450040852811027, -0.16858479134588686, 0.3231979907801898, 1.8500242019961712, -0.5866582173018527, -1.442737283728449, -0.20257933248089005, class9
0.7427254954624961, -1.7946990754433014, 0.37525164728115734, -0.037778735601604024, 1.6378453845170773, -0.987718134237094, -2.200529558062966, 0.2648903705500626, class10
0.5952738498015937, -1.1594556589769747, 1.4745533799113575, -1.3586757998465813, 0.5412778371403885, -1.1271913604091737, -2.1299895073009307, 1.8464785972803441, class0
0.738158426323871, -1.1221752106910745, 1.9267899150966152, -0.4813110970663169, -0.013592788127832676, -1.250307854381428, -1.9043465747454182, 0.4483618137571639, class1
0.763778349642134, -1.177651085710861, 1.1879425438940354, -0.16341369573816736, 0.4865870325397297, -1.2065139610469922, -2.1325244174967914, 0.6292271501003409, class2
0.9538474791749049, -1.1245965022855897, 0.614065117911566, 0.5401353516048324, 0.5446100912988665, -0.964857069087711, -2.0384800061248, 0.2854020625298941, class3
1.1185754323725399, -1.0439179322094982, -0.027797429819414736, 0.987552391304457, 1.3435313872795969, -0.9413240467467052, -1.9536023813631394, -0.42406260612876817, class4
1.0076904646329334, -0.983200231267289, 0.13495553824935713, 0.8033209999783446, 0.9836853443477359, -1.028617240289295, -1.9037674807375695, -0.17455833504989093, class5
1.2424251438285696, -1.2000359826344922, -0.3432867943693057, 1.0966458799277996, 2.0589603841172313, -0.8268805799513526, -2.105614608531476, -0.5468054233414745, class6
1.1027968405621642, -2.0123470444337603, -0.9251887582891758, 1.3011296850061125, 1.1761621566913665, -0.8653040360505027, -2.0185033359801823, -0.6210475087336041, class7
1.1177168648386195, -1.7807609120389218, -0.4470497717424166, 0.3571767381763426, 2.121578125602753, -0.6206559665136223, -2.0914732884772564, 0.2505560146523096, class8
0.6462543440161386, -2.3919019679296167, -0.5739297261095586, 0.563088691214517, 1.990520529107104, -0.6501378173953369, -1.4342391456398496, -0.21773516710499463, class9
0.8334782541434543, -1.847065306567509, 0.3737000797535209, -0.12559878414678505, 1.5244081491598183, -0.9362670028461861, -2.111415411696554, 0.45175315657549947, class10
0.6046307245340501, -1.108677677211569, 1.4692036437827778, -1.40005057301484, 0.5702192193414426, -1.209048881805428, -2.0786930553069998, 1.7428996674598771, class0
0.7337432012793261, -1.080024519902526, 1.8987546141895182, -0.5088604735294731, 0.04695613018397274, -1.260004308974371, -1.893697893460301, 0.4528679701906287, class1
