@relation 'vowel_ica_0.90'

@attribute attr_1 numeric
@attribute attr_2 numeric

@attribute Classes {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10}

@data
0.5113406667301043, 0.6975092353199965, class6
0.49491084154392295, 1.433220258264431, class7
-0.4053242613774849, 0.3685633033291932, class8
-0.4989875554138259, 0.8279059771021482, class9
-0.09062183331862032, 0.17309623660771284, class10
0.8945147826552201, 0.8758881853665987, class0
-0.23176050247126978, 1.0167676587016439, class1
0.19920591320684491, -0.22992678230759678, class2
-0.5360283788726895, -0.7068208325660847, class3
-0.010667623253010069, 1.078629134765518, class4
0.6750320587464421, 1.0302511852282012, class5
-0.05812591240145973, 0.870226777006532, class6
-0.3940549266807294, 0.7575136763703991, class7
-0.4038376037748754, 1.3365377481917347, class8
-0.1411505722663301, 1.071272180814956, class9
0.9969997845791901, 0.6403675215748607, class10
0.71522816226491, 0.9847666669614246, class0
-0.12732934305246987, 0.9041857198923875, class1
0.024667881455398985, -0.12131594549351513, class2
-0.1983100501253134, -0.5138856641573972, class3
-0.3253779389684563, 1.0068938018170537, class4
0.8677781733355681, 1.0835323776462227, class5
0.44357728920933986, 1.3357171007538091, class6
-0.6530126167140908, 0.8600765929248442, class7
-0.023491694746218025, 1.0911911680641304, class8
0.33593619765883836, 1.5371306292183406, class9
0.5524938096315559, 0.35623409400698824, class10
0.6865193470812676, 0.8278936327443371, class0
-0.052001647937223686, 0.9087709345480128, class1
0.3843648696142007, -0.25621656012574534, class2
0.013208971077267609, -0.40007022062970043, class3
-0.4986703324730777, 0.8424776092359821, class4
1.0373117693317868, 0.7235791084661418, class5
0.2054119253926137, 1.4512640329637756, class6
-1.068663663476212, 0.9110494324363926, class7
0.09336224022842697, 0.7705247635325457, class8
0.21373311518610028, 1.426965904032521, class9
0.37830373138147255, 0.2684416210148486, class10
0.6290516096132148, 0.24140945074888642, class0
-0.13362234976848253, 0.7797979655947682, class1
0.38734023366955794, -0.35063266025689493, class2
0.014944605138838898, -0.47795667265842595, class3
-0.358528794361153, 0.801929279856387, class4
0.7795048351571551, 0.8296718543470052, class5
0.10746883820358769, 1.484627104305077, class6
-0.8197717949792189, 0.7560294162861859, class7
-0.35282952606859047, 0.9445046617702995, class8
0.32895085451289785, 1.424208755243359, class9
0.8724137913910285, 0.7675279926108036, class10
0.8576123059703112, -0.3702985893306963, class0
-0.2572310563629288, 0.8959822247500233, class1
0.25899933399860176, -0.28978487103364076, class2
0.12690542260102822, -0.6029128594295212, class3
-0.14909449581436726, 0.6089421751182945, class4
0.4523682771477112, 1.1240067124982243, class5
0.2926509358317776, 1.5071250282975988, class6
-0.865875025722007, 0.7841615067256368, class7
-0.48611041243927966, 1.4718681710822747, class8
0.06296212509067145, 1.1121416328112257, class9
1.1273027352743155, 0.7948903211647343, class10
1.0185331044865604, -0.6620233723526626, class0
-0.3915697161235918, 1.2883231381556157, class1
0.3745561669315499, -0.11362989877257457, class2
0.1795264008922698, -0.828572016833942, class3
0.1872880687830713, 0.4364337865483315, class4
0.585502555798171, 1.1441085241611038, class5
0.389058949373404, 1.519155697972054, class6
-1.0874066201714294, 0.9463193053020188, class7
-0.37892132967160863, 1.5381589945159286, class8
-0.08788738873778161, 0.6791431733965909, class9
1.0902130744149185, 0.8171509253565572, class10
-1.970246482780259, -1.2815722448201918, class0
-2.6751416303671745, -0.214233565270042, class1
-2.918351067920637, -0.04491224336926793, class2
-3.496101870951289, 0.25273368099128785, class3
-3.326018003597298, 0.8722161248017896, class4
-3.7109052041902877, 0.47948169270162994, class5
-3.651906722596294, 0.8959095326287608, class6
-2.2609249451380875, 1.2318917732860448, class7
-1.5459585037645007, 0.7792234414453354, class8
-0.11383293139637911, 2.2993332266261053, class9
-2.110027225397042, 1.1637006445271776, class10
-2.2043189759012187, -1.5131770173744394, class0
-2.783420253960681, -0.3101454940852573, class1
-2.926577667639417, -0.12623948386318498, class2
-3.4208627389906536, 0.2659008999816088, class3
-3.5803509677026093, 0.8060590756210522, class4
-3.779305956813756, 0.5767356720387848, class5
-3.4224089317276345, 0.83981481731504, class6
-2.1210842011937663, 1.3995385258648774, class7
-1.73132224666324, 0.6103188193858365, class8
0.01940072723922026, 2.1949740836051177, class9
-1.6668784724348915, 1.195847095043609, class10
-2.162135929317858, -1.239923082372483, class0
-2.935468045485769, -0.24960219212078666, class1
-3.1148231042457226, -0.10543771988406561, class2
-3.411805476819058, 0.25480268527371236, class3
-3.635603345495361, 0.8258296361701867, class4
-3.790327161476408, 0.5470408030908005, class5
-3.312644787410539, 0.5678321052764833, class6
-2.0384429341749515, 1.5265721226434972, class7
-1.6744132795178597, 1.0392803048754509, class8
-0.3114630045326642, 2.0374993728499904, class9
-1.2270143564055238, 1.2414764673969128, class10
-2.2798764904177466, -1.1140482082659517, class0
-3.0127005009683385, -0.16109542553903564, class1
-3.33753639587118, 0.04787749873430592, class2
-3.4617816254795697, 0.3438899095733792, class3
-3.841949526544861, 0.7573820158116952, class4
-3.811482575542697, 0.4376680676741608, class5
-3.4044526962329473, 0.7117538558349922, class6
-1.8914372850392835, 1.5311579967031317, class7
-1.2097984227819611, 1.849632791298394, class8
-0.5428059056712013, 2.0362263616927407, class9
-1.1800729067381441, 1.3676059383008161, class10
-2.2450283706022574, -0.9771800645959128, class0
-3.118111302620055, 0.12635512575537688, class1
-3.4286877630011205, 0.29400997370508986, class2
-3.537380364194887, 0.2999804113337607, class3
-3.62490452180597, 0.8822080790704203, class4
-3.8512971495142727, 0.4553068640854258, class5
-3.657508974404853, 0.774064021836713, class6
-2.4456259605965545, 1.2372135619444664, class7
-1.084494644076366, 2.1706932145170286, class8
-0.4707326939436857, 1.8917927372230279, class9
-1.3474682173105719, 1.338067077692103, class10
-2.4342577952762587, -0.8769184205846278, class0
-3.159238787934601, 0.42032510302914605, class1
-3.5465137174009347, 0.4050692351422398, class2
-3.50818941106921, 0.27518021705553986, class3
-3.374717001934689, 0.8298359328017786, class4
-3.599304199291087, 0.3439351000064392, class5
-3.7779751031527513, 0.7167275736643417, class6
-2.044497798510618, 1.2907719932624335, class7
-1.3700053894393365, 2.0668760071878904, class8
-0.2847967435782533, 1.7849432564172263, class9
-1.6587818722253878, 1.1279392112289464, class10
-0.8513498771661657, 0.9286439345361663, class0
-0.25574826590287525, 0.8049176912893348, class1
-0.9063551900493817, -4.530084054967243E-4, class2
-0.26525055406171877, 0.44299411206623124, class3
-0.8322042368906035, 1.0918358476788395, class4
-0.6582732494640477, 1.1483182168141686, class5
-0.38281605257006984, 1.931768020790836, class6
-1.467307339674428, 1.317921764028553, class7
-0.13743610099847572, 1.3919923838166308, class8
0.2871182672890348, 1.4043255226556093, class9
-0.07598772155311595, 0.9747876475470381, class10
-0.8913656212525181, 0.9004635346427086, class0
-0.38476612125247894, 0.8966777813952519, class1
-0.8465908245938799, 0.41988172780701294, class2
-0.4314122776851079, 0.5118499656617403, class3
-0.7834410374392213, 1.1687356723515838, class4
-0.5699021297439351, 1.5700166057667082, class5
-0.505006898937369, 1.7403902713572543, class6
-1.427993460357273, 1.0980933018321435, class7
-0.5730143178952511, 1.2945988391784444, class8
0.3589119622611083, 1.5731191558510407, class9
-0.24635624057608974, 1.0736926458985567, class10
-0.9311116606608547, 0.8305443399567267, class0
-0.3674875833210851, 0.923898800418745, class1
-1.093635957424646, 0.26841772509351625, class2
-0.3577523871973701, 0.42024072290161774, class3
-0.7586866831447561, 0.9805198170307987, class4
-0.7269742620501252, 1.5356991372155893, class5
-0.584424299356654, 1.4108159720507136, class6
-1.165808769405761, 1.077281625704125, class7
-0.8450076467151789, 1.0872947766533163, class8
0.48712828970660116, 1.7468909389288205, class9
-0.2528017104716951, 1.046743961252621, class10
-0.9936130189885398, 0.8362103966471366, class0
-0.3235593940518231, 0.9588208610083383, class1
-1.0986849548748459, 0.00926327236296047, class2
-0.041331564027911355, 0.3422224568662353, class3
-0.7417048098630656, 0.8180494813795127, class4
-0.39466951133310724, 1.69453228762383, class5
-0.6775806295098042, 1.1110068403994702, class6
-1.0191223013424968, 1.0701276745181698, class7
-0.8491801550525675, 1.135204835363894, class8
0.7560045813538807, 1.8141927346587237, class9
-0.1461252809485152, 1.0916403984344654, class10
-1.0185751445479585, 0.8770868622595357, class0
-0.20620842338980283, 0.9269794000887073, class1
-1.0944540097171747, 0.052609285805906195, class2
0.24637991617710675, 0.6302676086073337, class3
-0.7386096026305461, 0.7234636715162592, class4
-0.2834801819117277, 1.6686691200595078, class5
-0.778875816169653, 0.8779357693456764, class6
-0.9144603274752028, 1.0735491097305414, class7
-0.8493714357194571, 1.014669413480353, class8
0.8425747649580154, 1.8080767253548211, class9
-0.30191092586117124, 1.189104379654697, class10
-1.073913563004574, 0.9539982958091792, class0
-0.1035236145136547, 0.8759563835490003, class1
-1.050092453814982, 0.1493790297847109, class2
-0.09157292543504786, 0.3482139152084104, class3
-0.7391690148707721, 0.6490842053748287, class4
-0.34139710633964376, 1.5335342028890953, class5
-0.7445932005548753, 1.0631577159887011, class6
-0.9921463468390438, 1.0125129981185745, class7
-0.7381045991278676, 0.9286106400262397, class8
0.8579089595434817, 1.9710569018742756, class9
-0.33955183138480005, 1.3209795953011885, class10
0.4390405627634402, -0.6589521641446193, class0
0.19124197787337058, -0.8375151549591071, class1
-0.044614530173353095, -0.8885939821865488, class2
-0.1908513170063949, -1.4042539906131117, class3
0.6402672777772617, -0.3406305827367485, class4
-0.18664822420605304, -1.1733803870152417, class5
0.3928889417378266, 1.0594504083562943, class6
-0.31160385145950903, 0.7249395758735804, class7
1.0828975937096026, 0.9129951850633473, class8
-0.760337894232561, 0.7881631328624491, class9
0.8139404055035818, -0.5352702374439178, class10
0.6125248824322325, -0.4282527104288489, class0
0.3714258919090696, -0.4562958481432636, class1
0.11448259794629127, -0.8995103062143905, class2
-0.2461533054643839, -1.34210426594182, class3
0.7291700874441381, -0.2777663796854944, class4
0.27658850986761924, -0.8545092314071306, class5
0.006923298830155494, 1.2147654876941196, class6
-0.08519568125177879, 0.9143652990842713, class7
0.7792888414345094, 0.5886958995005649, class8
-0.5223026247614391, 1.0204417641601873, class9
0.8076838245553761, -0.8207702354670334, class10
0.9179301988288625, -0.20690902933175803, class0
0.4553586917733678, -0.20920662970046694, class1
-0.12033620703777173, -1.0209503614012636, class2
-0.09677417847344205, -1.2520302542760755, class3
0.8860795324697801, -0.22533278945631646, class4
0.3640244703087827, -1.1040077693341164, class5
-0.352763960374458, 1.162863499909357, class6
0.21755828946351605, 1.147790101828911, class7
0.9677932263215863, 0.7973899165483616, class8
0.4424578728399816, 0.9578065653099845, class9
0.9196302468091446, -0.921748582761736, class10
1.0562343151608142, -0.1890556836497562, class0
0.5630340128463646, -0.20149986228861913, class1
-0.1122189945827492, -0.8783659769525585, class2
-0.2247737303862947, -1.231461342630974, class3
0.37681363189376843, -0.5184690133697971, class4
0.30429635689693424, -1.28385564457631, class5
-0.3454406264141767, 0.6060189645124351, class6
0.15002533227992476, 1.2632999864975962, class7
1.1111482325275894, 0.8636738353601241, class8
0.5205141152195676, 1.1593929974678014, class9
0.6093086042580491, -1.0650351602883807, class10
1.2503517637716781, -0.24811495212806828, class0
0.66933607540379, -0.5495990111480827, class1
0.2563231708028486, -0.2560878395495225, class2
-0.4937346269465412, -1.1974354732814945, class3
0.11608882896162065, -0.6964122083806216, class4
0.15435651871625436, -1.1617750831758709, class5
0.05770105537618475, 0.09228629910904391, class6
0.26878338003203933, 1.1128677006444136, class7
1.2463772465779095, 0.7876296629122423, class8
0.034821829702744334, 1.5641590708157822, class9
0.33078140240669085, -1.1888263417853315, class10
1.331075452915818, -0.32044930860014204, class0
0.43549440986883003, -1.0967953652748255, class1
0.3034887339555694, -0.45165434328167836, class2
-0.446527920389295, -1.2911743978727586, class3
0.3971290802112815, -0.4429119613235446, class4
0.302106243311127, -0.8687022940116265, class5
0.4984835497968829, 0.24185049610866527, class6
0.5966139551712386, 0.8834107436897584, class7
0.9092586837062566, 0.5561267507450111, class8
0.2810276059242196, 2.1681397380704777, class9
0.35184898828866423, -0.9686049246309776, class10
0.7990215830851594, -1.1424354242357224, class0
-0.24303111013882617, -1.0196560290288101, class1
-0.7755599580355272, -1.2877803109626098, class2
0.6040374518660161, -1.4842392964234383, class3
0.7345836446843451, 0.15044807908795796, class4
0.6281209591348691, -0.2875537862180898, class5
0.8266343437033509, 0.6122771830933909, class6
-0.007489924518880239, 1.2314924563975285, class7
-0.48371687195809265, 1.514898011535544, class8
1.313646612452797, 0.5903543641754909, class9
-0.3143217257360853, 0.9186010994098394, class10
0.8789366323703938, -1.3384915843231302, class0
-0.9524929807389818, -0.7725267169157591, class1
-1.1087480394423226, -1.3111929398248967, class2
0.8538895276825184, -1.3827590895365534, class3
0.6614348547163249, 0.13945252729494828, class4
0.7115388866020618, -0.002013362657046599, class5
0.5380617618997107, 0.44599254437839536, class6
0.0580645139824682, 1.2322417544588407, class7
0.1179846639291264, 1.892740028312928, class8
1.392614839565094, 0.7405686919103766, class9
-0.3486743597576505, 0.8344942565928577, class10
0.6188406854413184, -1.5629357259724599, class0
-1.605414734562925, -0.7131463485700871, class1
-1.2134367819567313, -1.4801423077267952, class2
1.019818062642997, -1.4123192084526017, class3
0.6681075303887024, 0.04895048665190363, class4
0.6928469439467386, 0.16113013458924969, class5
0.4798113555411366, 0.6780674912806591, class6
0.24550141143437543, 1.416428044205559, class7
0.1471136044537117, 1.570897831904287, class8
1.9447820692240212, 1.289960862125682, class9
-0.0016530406915334604, 0.732576902773287, class10
0.6000293697582485, -1.587721733904935, class0
-1.5935933775930637, -0.6062400336071899, class1
-1.1393151192203674, -1.6087843709844747, class2
1.246039502766189, -1.4614533417662396, class3
0.8691490303132932, 0.15707413069488235, class4
0.5439580138930049, 0.23920223166681945, class5
0.34021549757135394, 0.8493149119890668, class6
0.22727484871822606, 1.640221006599942, class7
0.38727563797281656, 1.6483655452545396, class8
1.784635443933638, 1.0532245634495323, class9
0.2777704885231838, 0.7804661553370142, class10
0.9583354246015735, -1.3414895903009703, class0
-1.5316035858910182, -0.6222324892654083, class1
-1.2194870461876224, -1.7596670680834006, class2
1.328350256660663, -1.3647178253342962, class3
1.0207864180911412, 0.3422683731814711, class4
0.20431258733553345, 0.05334560339175539, class5
0.4138076245078529, 0.7780556947489603, class6
0.15230867236843917, 1.7032754177390617, class7
0.20737209742462348, 1.5865070363404752, class8
1.5599151840500118, 0.8307523517031478, class9
0.4421233894231231, 0.8453275945525265, class10
1.1536261616245282, -1.2345793518107395, class0
-1.2078661826323205, -0.5912659384544678, class1
-1.3060413408625187, -1.9247388236798837, class2
1.311386333095733, -1.3385347978763285, class3
0.9708165466692767, 0.2931256812821185, class4
0.15458737500676, 0.12079723673888725, class5
0.8165654556500468, 0.8331938632816579, class6
0.1788895235343411, 1.8076939286925413, class7
-0.3977576469454033, 1.0020215978375717, class8
1.7523499812849492, 0.9113485531347206, class9
0.5180809571241088, 0.8315413157988438, class10
1.203951210777045, -0.2064312307284391, class0
-0.5127600429701018, -0.9214512871101311, class1
-0.5456769064359548, -1.2463197369067656, class2
-1.4886325642473694, -1.4248034282680324, class3
-0.7847383652952598, -0.49511956003529933, class4
-1.455051311328695, -0.8137319189706267, class5
-0.4286752318616145, 1.0509529524795738, class6
2.121638160584338, 1.324975992295527, class7
-0.013251401676926039, 0.19566385342181064, class8
0.8242418106958064, -0.39709460539555436, class9
-0.2926778950233959, -1.2788873737073312, class10
0.9900644476226554, -0.2601681612434496, class0
-0.4580643924055958, -0.8470862970660346, class1
-0.7590338425771785, -1.4755483842081678, class2
-1.202109287305372, -1.0982592390994057, class3
-0.5018929478825476, -0.38018003247809884, class4
-1.8316784711473169, -1.1017251537201855, class5
-0.40806220138300486, 1.1360207917742553, class6
1.6769148586618998, 0.807847507276821, class7
0.18946481284350422, 0.34906726809229877, class8
0.9446357266694254, -0.2967171366570391, class9
-0.6707440862520592, -1.6949318582010688, class10
0.6890948704176987, -0.3273336759226753, class0
-0.06653796736745982, -0.8339055611602486, class1
-0.5127089497076647, -1.355651206638118, class2
-1.1663292064709085, -1.1003112909981323, class3
-0.48772593085792015, -0.5072978665188718, class4
-1.6486834292848196, -1.1953284435848066, class5
-0.374111011075617, 0.9261462657720122, class6
1.3590167580877182, 0.4532317571217333, class7
0.4129451138185747, -0.04605651597867493, class8
1.1406461929566631, 0.06150981314821202, class9
-1.0016510297725554, -2.0829283309704576, class10
0.4134444452001823, -0.07375343166011061, class0
0.08154473452527064, -0.9510246562691669, class1
-0.03580796709816164, -1.0164436813612578, class2
-1.1260146158140456, -1.2974403644810344, class3
-0.32770009676005046, -0.4743804208225922, class4
-1.3292135225966049, -1.3805474420032051, class5
-0.34177376065598386, 0.28857581407234334, class6
1.1582672860319176, 0.1381281290477638, class7
0.3323966839724765, -0.7209435598814594, class8
1.381731230766843, 0.1411462529516495, class9
-0.8314836282928636, -2.0631931064840408, class10
0.2680821613359586, 0.687764625880474, class0
-0.09087496290277974, -1.275124361090897, class1
0.22922404278238578, -1.0914284926734963, class2
-1.3057539910576774, -1.4199324894684193, class3
-0.007512052396978303, -0.2832110877877278, class4
-0.5839217593642265, -1.6325159547160295, class5
-0.3517945353869537, -0.3151874626626777, class6
1.0297514305147146, 0.03969060916194204, class7
0.530792005184411, -0.9395024845417418, class8
1.3904531566218292, 0.07733799762710185, class9
-0.506902705419149, -1.9429234288168717, class10
0.26268572958510134, 1.0874516972289394, class0
-0.1742868233242051, -1.39339896899658, class1
0.04718443780546974, -1.5362259010925354, class2
-1.4538706051761165, -1.4936461175701887, class3
0.1788979109922289, -0.2063439802488808, class4
0.15439241364053663, -1.5852196056345709, class5
0.356525109468091, -0.32591721552104896, class6
1.3002841394164986, 0.49722889622179395, class7
1.0736455859562821, -0.49746650960305705, class8
1.2389280414210992, 0.04353153177733039, class9
-0.560170552482015, -1.8277012730567281, class10
-0.3289528556712882, 0.7096223045031195, class0
0.005843568002674271, -1.1246889376462557, class1
0.45664095410522487, -1.4664117352317783, class2
0.5693525312718849, -0.975090418996966, class3
0.1867553754945343, -1.0540516051977282, class4
-0.04089773416168055, -1.4754551877114543, class5
-0.4753149884047687, -1.3162971644467973, class6
0.057121005503641936, 0.0069248837979128675, class7
0.651451595809478, -0.5681139438552057, class8
0.38310544389221335, -0.7175841352826481, class9
1.379510630105692, -0.8205720381261351, class10
-0.035921723527397476, 1.018193703484131, class0
0.05069219337057124, -0.9741498013280984, class1
0.6846342079398641, -1.2507528170800744, class2
0.7443515304581619, -0.8891810365539534, class3
0.537378450482159, -0.8120615653792715, class4
0.06014518679949041, -1.3358953137670835, class5
-0.36068406039657475, -1.2787618872330182, class6
0.1502967661378374, -0.3486294877890407, class7
0.18098548812858933, -1.1032336162804008, class8
0.6812152418319634, -0.30989219809495894, class9
1.1734922896541853, -1.0067774974377801, class10
0.3093095183335673, 0.9915387326260523, class0
-0.30741117960733794, -1.3259684823354916, class1
0.644200852368535, -1.1913750589310503, class2
0.6936740268469982, -0.9948595087032184, class3
0.9700001459966503, -0.576184069677496, class4
0.47291427622270304, -1.031388708815685, class5
0.21705340416377972, -0.8246720366818869, class6
0.09413151439933906, -0.32059678737615765, class7
0.2160359475706836, -0.8265173652414008, class8
0.38262761295070524, -0.6078301299817522, class9
1.1631168322432839, -1.0309793722931424, class10
0.6980156372035871, 0.9336871996068786, class0
-0.32830382249008633, -1.4099996924065803, class1
0.7932260171983462, -1.0996160125031356, class2
0.5047073896822468, -1.235054358151245, class3
1.3097413994053624, -0.3142919196165991, class4
0.6569404136883213, -1.13949865770656, class5
0.3149660946295306, -0.9822809424577403, class6
-0.1463606763416973, -0.5267362433969064, class7
0.4589840593409723, -0.6659401346347347, class8
1.3476678951980543, 0.20370606975598599, class9
1.2031527281025762, -0.8628769632424065, class10
1.1525346627522608, 1.0162337240233776, class0
-1.1736784504440267E-4, -1.2910705360967678, class1
1.0058296705125929, -0.8746315883717473, class2
0.4101809456858244, -1.3011503468138916, class3
1.3807836834194651, -0.5760463242287078, class4
0.3433697995249223, -1.458528437564826, class5
0.019568905618629368, -1.2173735348919408, class6
0.014532129250278997, -0.2443222134140988, class7
0.4881376022180084, -0.7645538264570042, class8
0.7892958944655921, -0.5927278626815468, class9
1.655940230285244, -0.47047666705337154, class10
1.6839423401446676, 0.9010569576820593, class0
0.3222917432691916, -1.0414926007895866, class1
0.8721253051214822, -0.8738496522499485, class2
0.6246161093222021, -0.9881776898222959, class3
0.9346701421669774, -0.9496645598561517, class4
0.48015095753222237, -1.32753415114357, class5
-0.18834465437076908, -1.2939008395345233, class6
0.5250993767736989, 0.16055315511735851, class7
0.3699962658386213, -1.0580362306684705, class8
0.8915291683966318, -0.6527900679683105, class9
1.9868912217026433, -0.17327928332230086, class10
-0.5836532989914391, -0.34306677501696337, class0
0.9192152450370484, 0.31767688457158993, class1
1.1801014794304021, -0.22537101004047944, class2
1.24812238266221, -0.829385873998444, class3
-0.7097316641821568, 1.0264935277211562, class4
0.24604102138048092, 1.2470011097548734, class5
-0.6640192389760168, 0.1772017202019125, class6
0.6189352827174948, 1.3348385625735086, class7
1.033222312674315, 0.0934395754324485, class8
1.3731268375735077, -0.4146861576136625, class9
1.142990377573347, 1.21839795053221, class10
-1.0231287929026243, 0.08501408610019434, class0
0.6233552061373806, 0.7846432379281487, class1
1.350063256054779, -0.2772980459715676, class2
0.8812775431702515, -0.5364938666020408, class3
-0.683280879084508, 0.9574298253430575, class4
0.4093277222347808, 1.402139927573324, class5
-1.0654671143175933, 0.2304789124515757, class6
0.18151883822180254, 0.9915495487855943, class7
0.750957784034046, 0.648557006541611, class8
0.9612576600741305, -0.7645153235077052, class9
1.206657627463236, 1.0170441413397409, class10
-0.9437015324147097, 0.1786624374589577, class0
0.14474421768207968, 1.0646848669237925, class1
1.229398765208166, -0.20866435940253647, class2
1.1503084399005827, -0.32843421037225806, class3
-0.3825147382266119, 1.3024867870421752, class4
0.4597160620746799, 1.186981274530371, class5
-1.1854097914423947, 0.04975371865894247, class6
0.31412832138310837, 0.6924984350415088, class7
-0.23468233740961128, 0.6226038395016155, class8
1.0289706482995724, -0.6970305317630495, class9
1.3998599648291203, 0.6213213281366643, class10
-0.4509096976225726, -0.1443938390157251, class0
-0.018258752223061503, 0.7629102950809348, class1
0.6618910217243577, 0.09700678838643095, class2
1.3207970120535857, -0.26660181305847497, class3
-0.00208480473710293, 1.1567355576952487, class4
0.2728709292487853, 1.001503782887072, class5
-1.3462444389088342, -0.2391039138422629, class6
0.6164916619375365, 0.3484182169649265, class7
-0.31515921584978907, 1.0431112476146154, class8
0.5474336734019687, -0.9901098865548437, class9
1.183056981163535, 0.510631274730266, class10
0.7530043923575154, -0.28555510616691054, class0
-0.07091789673341253, 0.7912966124316057, class1
-0.06302179431652905, 0.4604326592618217, class2
1.3547203898285543, -0.29978590217735346, class3
0.292224334513367, 0.9969514881022618, class4
0.23555167718089892, 0.857430307510585, class5
-1.148376626471911, 0.17695726966677613, class6
0.721459553797724, 0.27428278138828566, class7
0.29169162358777523, 1.2207564318338855, class8
0.11447977571336915, -1.231726057571514, class9
0.609024064240501, 0.8630708538137151, class10
1.1715497118476328, -0.19671799176608779, class0
0.03927505576611337, 1.1769911073079227, class1
-0.3038153421480265, 0.6395185338380367, class2
1.578103666189151, -0.5982092274644892, class3
0.30071406631626985, 1.1362883709962843, class4
0.25426526528832705, 0.8899553549984467, class5
-0.8807477911243574, 0.8496992501530185, class6
0.1490378576179448, 0.7429103229866463, class7
0.8520683784950593, 1.1114763101682656, class8
0.06295576995364666, -1.1256829613672497, class9
0.5658690759430214, 1.2950880807336498, class10
-0.428225221476238, -0.337339100096581, class0
-0.25917292696940303, -0.7097202300896385, class1
0.005263864074797758, -1.484256204662697, class2
0.3185833815139973, -0.9265159054515923, class3
0.3235135032126638, -1.0134504472373056, class4
3.041439792744738E-5, -0.983000827403146, class5
0.7270967999089575, -0.03751867318505389, class6
0.5388609602933871, 1.2050658700453856, class7
1.681064544450873, 0.6853117777266471, class8
1.4738646625870742, 1.5079782328859446, class9
0.6572668583788526, -0.48584224922422614, class10
-0.697227031228769, -0.4580997940642651, class0
0.17676543984022267, -0.33349035713776315, class1
0.01256683096508393, -1.4133156746149842, class2
0.32451592029566634, -0.773389353187301, class3
0.373243549539978, -0.9666910030451116, class4
-0.30748547712721597, -1.1293019707526737, class5
0.6511106241497456, -0.20688148665605174, class6
0.38736157591782855, 1.333700485346, class7
1.1513556152650464, 0.22652261963795128, class8
1.0190196102155826, 1.3167879745350064, class9
0.784062105055276, -0.2975683220981142, class10
-0.7217421882876173, -0.49285008465590074, class0
0.39910338555738284, -0.236112492996301, class1
0.2601845140856674, -1.1631737748648656, class2
0.32492009261271854, -0.7054874606585915, class3
0.5308828846194789, -0.9285167816208649, class4
-0.39950529057622186, -1.0448790509033772, class5
