@relation 'vowel_rp_6'

@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric

@attribute Classes {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10}

@data
2.2806182461003015, -0.19026656149832058, 1.4431584508606834, -0.7555571686048257, 1.882793594166632, -2.666765295070075, class9
1.3584565055113347, -0.5641203822618657, 0.8037462571665541, -0.37110381517108076, 1.3272779488578563, -1.959043969463156, class10
2.6892209712451427, -0.314238518698127, 1.1125326056323235, -0.6157677923296007, 1.5270771850688418, -1.5194867775555236, class0
1.9855557789028901, -0.23063053361981545, 0.771453624817219, -0.5650812416350721, 1.249813213108904, -1.6932109448477497, class1
1.028756258297765, -0.06215597612799144, 0.78309682694438, -0.09293853712356144, 0.40889270959782775, -1.8682545071634573, class2
1.30948993983242, -0.28262139401068437, 1.2374622228928966, 0.20647971833953999, 1.1325318951983512, -1.8009723865840634, class3
1.307118684046853, -0.6421358116242877, 1.1434186705131446, 0.10753371853624667, 1.604702102617754, -1.9579999986333299, class4
1.0794828298947388, -0.6684474215395043, 1.341080224537204, 0.16095594456354162, 2.0774151465008863, -1.7006756569822947, class5
1.6168994575428774, -0.8108335198138285, 0.7169842980423351, -0.0324827143363188, 2.631244657556976, -1.6532757720293305, class6
2.074562057637118, -0.6851615635234805, 0.6030663322571226, -0.20033493683450754, 3.0015852562871603, -1.9942259714833401, class7
1.6038020587392388, -0.4135522927269849, 0.8980314771212635, -0.869860390549188, 1.8451977450777033, -2.279752889729832, class8
2.3112205830540553, -0.040050401070518604, 1.7208758269503197, -0.7417993344804243, 2.0536311473399063, -2.3317120070397266, class9
1.2317031600256958, -0.5359979805176469, 0.7093454152109759, -0.2879106566011187, 1.2090663669037267, -2.041143257521762, class10
2.6522339185159503, -0.3087045098370692, 1.208872104084369, -0.6285126319031311, 1.5782572248280597, -1.3970085816175442, class0
1.8903257082002398, -0.1969526685703876, 0.7596259376850892, -0.5583312450062948, 1.2057653100938426, -1.739447004772357, class1
1.159009786096262, -0.007990333883282043, 0.7511383463182266, -0.14963003588219528, 0.4192094515538087, -1.8734695979955167, class2
1.380918524273046, -0.2591857139681212, 1.1785947372105587, 0.2387832135042957, 1.0589099149059196, -1.8801803185553556, class3
1.3947568007731628, -0.4797614068407029, 1.327820219799626, -0.0194612843883077, 1.6136318785651615, -1.9766607838602053, class4
1.0041892099127132, -0.6079821319277301, 1.4186370395133439, 0.05281390188891843, 2.0403242270971047, -1.8694881914045771, class5
1.5210341704118329, -0.8443196070583411, 0.711556211013456, -0.014206486125706023, 2.519889346859547, -1.6745803599788982, class6
1.9237112893699728, -1.122998734288022, 0.4441931302057834, -0.27480524958375424, 2.9484950746789353, -2.1644792219212836, class7
1.6347102574498966, -0.2868972926212751, 0.746465906249862, -0.8047639357019817, 1.7320636461057695, -2.246262221715131, class8
2.3353501243720114, -0.04260472907325982, 1.7696707930713456, -0.7780461319350929, 2.0698976975683516, -2.1972416377885735, class9
1.2058972560284411, -0.496445904071169, 0.6250290404501717, -0.2242199447662312, 1.213376955307384, -1.8555568253388273, class10
2.7371507491952083, -0.2914959418336146, 1.2529014776497964, -0.6108387921438344, 1.5841634828389424, -1.3197390015182195, class0
1.8833933642375047, -0.2514370178679545, 0.8558928191731424, -0.5546987143018592, 1.2037463503905432, -1.8640831095048778, class1
1.1817659915846048, -0.019456258561839614, 0.7008219805998637, -0.21547698223921052, 0.43956591733599437, -1.8911867876909878, class2
1.4950172346601556, -0.2437701159098281, 1.1151138665110907, 0.1941929571767674, 1.1002703698691838, -1.7961600371186919, class3
1.5272618688626116, -0.4465756024696955, 1.4039322408555979, -0.16283256023673187, 1.5555254917618644, -2.132145540654965, class4
1.0148430427856443, -0.6720270840660701, 1.3914208329110496, 0.10514677966016177, 1.9878959771354925, -2.0303305795154154, class5
1.3553289425791277, -0.8066522529360772, 0.9136520609738231, -0.11968531477699897, 2.4208938308390437, -1.8015014623846244, class6
1.8088327846688328, -1.1660903809400414, 0.46810900800248406, -0.3306037688266839, 2.9827066448643, -2.070825772979499, class7
1.7655218985543644, -0.31640153885165445, 0.5864396383449203, -0.7513297021432951, 1.5789609500039414, -2.3771774886307777, class8
2.372520004281861, -0.17811458824158752, 1.6555268635473237, -0.8798318723817117, 1.9425946136798053, -2.432994881425043, class9
1.3016440499759279, -0.5014591539893577, 0.7010065488574071, -0.25473504502540617, 1.2436596909503275, -1.7689047754867295, class10
1.4402981242035686, -0.06560537580165901, 1.3360449329116373, -1.8665633971995121, 2.2623460527408454, -1.2404483392589076, class0
0.043112527721254235, 0.41836435037507236, -0.14359914708442714, -0.5212139663072459, 1.312094472639883, -0.3864908219576184, class1
0.10830708331867439, 0.5047366162600679, 0.4871338405403627, -0.7451363861337033, 1.0152068861193695, -0.8371845661084579, class2
0.4727181173756696, 0.6272272211966867, 0.872146823725156, -0.24180738861028456, 1.3755125983865684, -1.210587280391714, class3
0.10309431131597782, -0.3654521390258117, 0.4266120691743156, -0.4533026301821386, 2.297436559695057, -1.7362860324177831, class4
0.11032686140153068, 0.30227417713154, 0.45640646336081897, -0.7164270140325751, 1.8868224398112026, -1.240044795098116, class5
-0.18856923803432557, 0.1752085271838072, 1.078196857276703, -1.2180155199641458, 2.554581599372674, -2.2507420865062944, class6
-0.16529418352144765, -0.6977480776407392, 0.2498569266790517, -1.118182903517055, 3.01727368128874, -2.7982952285534957, class7
0.7027672200631954, -0.26374588877228605, 0.4743453833710158, -0.8028349816965215, 3.2144190407584525, -3.0698497326532657, class8
1.1885949889319893, -0.1025548446192521, 0.7147301057514941, -1.0228437282388188, 3.0696242032501457, -3.03738923316426, class9
0.30963461229075484, -0.06371212330811005, 0.7730368102297405, -0.943162204511193, 1.9995604513862801, -1.7040145700672567, class10
1.6592450896971664, -0.14971315192261814, 1.2192672691185609, -1.87696755855792, 2.4329810149644198, -1.1769361498983741, class0
0.18335725030564848, 0.33001677826689335, 0.10308391815658682, -0.6513750171053261, 1.3587254043345234, -0.5213716456919656, class1
0.05771510223984938, 0.43884187066333896, 0.4116214180470347, -0.7145230296409252, 1.0054391658997477, -0.7963343469265249, class2
0.27901823031986694, 0.574445721902571, 0.7693663824218633, -0.3838441439227511, 1.3101266565931395, -1.2333103277730593, class3
-0.01879381619634567, -0.4732433673104894, 0.5278719292091907, -0.5117285865142728, 2.27462512014803, -1.9567331003600439, class4
-0.07098702969761622, 0.23577823155816438, 0.5095664196691779, -0.9576326931591409, 1.9437401323807482, -1.2319653281077005, class5
0.11102211108890338, 0.08461304486768624, 0.8483421859347, -0.8828223336139792, 2.59257523230475, -2.244149816259524, class6
-0.3460823703106019, -0.8477748335215813, 0.3548600057351067, -1.1888642700066916, 3.0780494749754546, -2.8465419079214542, class7
0.4891252861638247, -0.30275690537198463, 0.5924103892470884, -1.0570204821349583, 3.12390222722045, -3.0418626049232946, class8
1.2919666997821388, -0.37295874995363426, 0.9441329202534389, -0.8992396626872757, 3.294871720142061, -2.9964048590283037, class9
0.38110963039377077, -0.28336674605091616, 0.5379631148402406, -0.699129305545838, 2.0437863060038173, -1.5379165473255842, class10
1.8550822558218685, -0.24780498594263667, 1.329656114113709, -1.6610767814612941, 2.5792156196837857, -1.375559457651968, class0
0.3138460934569698, 0.28787096750589036, 0.26692831187727795, -0.7739284666456961, 1.3785255250537156, -0.6165174408573013, class1
0.25522272963550907, 0.4088083704797335, 0.49494530825493477, -0.6902447594658281, 1.0569825323292779, -0.8663788431561043, class2
0.17072980531370202, 0.5173465259613108, 0.8174492941962033, -0.37320313526677806, 1.3295902988123514, -1.1929772736744335, class3
0.02141601433261561, -0.4438351143139291, 0.5926744254362064, -0.5088406535514838, 2.258357284509198, -2.039572131747016, class4
0.28235707872939225, 0.15451803194729086, 0.36957743871599585, -0.5567869506235635, 2.010028373772345, -1.0792318070682094, class5
0.008282486784736295, -0.18275526314406387, 0.7067015865197929, -0.7263369000125661, 2.5883455130662747, -2.338809741095914, class6
-0.3756837390402533, -0.9546712500686739, 0.46381555453629475, -1.156789080638753, 3.1884104095244856, -2.7840446324610846, class7
0.6621518630217341, -0.4257549249639362, 0.4682414946057761, -0.8567769141463092, 3.114379921134399, -2.877231187274652, class8
1.3092232760831073, -0.47940304264763983, 0.878416489381271, -0.8161116248170462, 3.2813954924683544, -3.087222130665602, class9
0.11651006264372765, -0.34631402897293634, 0.7883879627692147, -0.7331816007039381, 1.971998167809082, -1.7307716494337844, class10
2.0047011880262335, -0.2240792931567375, 1.1633009890053247, -1.4942323421508101, 2.386646854874405, -1.3911889842886498, class0
0.40819790316680893, 0.2920416381613491, 0.20558591441921167, -0.7430749945543044, 1.3223637009896858, -0.6716670833976768, class1
0.2830298250486112, 0.4956937653073479, 0.4344913467489918, -0.6250599570350036, 1.0159287817477223, -0.8937980632210878, class2
0.15928604572269578, 0.5682982842763036, 0.9364915772860061, -0.37971851338317475, 1.2949520257056213, -1.2698637369074657, class3
-0.07543733069409306, -0.4919267471389699, 0.8042474177231409, -0.5042209730374805, 2.292454800959869, -2.091940971829952, class4
0.1906142868157961, 0.1714626705684724, 0.2819952430623251, -0.49604077142968733, 1.9040021328977468, -1.2442350908239055, class5
0.07319102506053841, -0.1435738404142997, 0.5979056546458212, -0.7005768752288889, 2.6547619778414933, -2.3426033387679084, class6
-0.22172048841627667, -0.8973680651810122, 0.2409241388735699, -1.1757955976231953, 3.1346129131988296, -2.6086890849170543, class7
0.7914001744457735, -0.6519127084804611, 0.4265657876835707, -0.5689654319222426, 3.2453652923876675, -2.877325515343556, class8
1.2696176141016742, -0.37848928768553486, 1.0248618461970926, -0.9148094739060012, 3.430437796859866, -3.019812902242058, class9
0.1937603535696607, -0.30228765650696937, 1.0477564278892055, -0.7926999023813924, 1.9773652100985213, -1.812284792905632, class10
2.1058057484974495, 0.03252042077842743, 0.9812361596522126, -1.391626498353058, 2.025885033810457, -1.227607332577511, class0
0.5285656285826402, 0.2937887981579325, 0.3473070678129576, -0.9029398193605314, 1.3633664448736567, -0.7939408355780785, class1
0.05268038317959556, 0.4622526991908806, 0.3381242227560089, -0.7135264956275478, 0.9562109007919022, -0.8756853502688199, class2
0.13160895769741776, 0.6284388001926858, 1.000681911607019, -0.4358263845307042, 1.2500484968047256, -1.371792676483165, class3
-0.17614171702993, -0.4700259456521404, 1.209753542915345, -0.5176650589985851, 2.240832272407421, -2.225113014324415, class4
0.09744323357553586, 0.2408967367880245, 0.3755937896466017, -0.707993481770715, 1.917912883686075, -1.4142979919713246, class5
0.12728204310654906, -0.04839114122874917, 0.610075726787267, -0.7181389578681004, 2.6718650454591, -2.247520507948769, class6
-0.16543436089581343, -0.7703455246544353, 0.1718703248752657, -1.1691588883199309, 3.1491633248875015, -2.833943514263633, class7
0.6273567885137085, -0.8428885378336937, 0.7430725641421493, -0.6374458566238137, 3.4983681406547524, -2.7531180518874265, class8
1.0242856906068476, -0.3815305514564961, 1.091966183063334, -1.1526352863828926, 3.4293949439528975, -3.2536328721794194, class9
0.3148543632835984, -0.26401701572566194, 0.9642297045830508, -0.8455532634272634, 2.017548748153139, -1.7613341883834848, class10
2.0508956429458065, -0.036368093482453484, 1.0326832690137482, -1.2223001997210827, 1.9119021203931674, -0.994431931026946, class0
0.846477648278428, 0.27139653700603905, 0.6160053476984242, -1.1319077507653872, 1.6387312068576971, -0.9628299131585689, class1
-0.10294509895092008, 0.36380342014149125, 0.10671404489467848, -0.6392361761055737, 0.9849791376076094, -0.7229845456997538, class2
0.21555386312788716, 0.6792080116419601, 1.001850912759486, -0.3611273470165333, 1.2448955492149592, -1.408185579701009, class3
-0.21002386092486014, -0.27636484035897224, 1.436525026823608, -0.6402940534118506, 2.32570108277502, -1.955323302661229, class4
0.059150722354687726, 0.21444523549383368, 0.566498916231359, -0.8621217460807246, 1.97646691942651, -1.4756347043734195, class5
-0.10577933930906369, -0.12044381829001982, 0.888968977796161, -0.8687348565894712, 2.742210583307691, -2.0923783273817635, class6
-0.35390731385941243, -0.7465600896224903, 0.21960381047389105, -1.217975409479815, 3.176608911136997, -3.163201246672779, class7
0.3091760658656873, -0.6173684539633484, 1.2493111993782642, -1.0259540748345402, 3.3513092693043487, -3.0401901447685256, class8
0.7168339928784317, -0.6497315371911327, 1.1363572270290117, -1.2880975080909145, 3.32405648379963, -3.3937988030212725, class9
0.2410846684516774, 0.10546403877499674, 1.0372990836921376, -1.250382869803258, 1.9258063527672644, -1.7056194810661935, class10
0.8130366823331859, 0.8595874841065214, 0.00833246117610692, 0.4738074446740058, 0.8826874893015724, -0.6639674895355623, class0
0.12410465943802595, 0.7422853677181899, -0.5622335907647303, 0.23180441950578828, 1.185443617868972, -1.2684818690687625, class1
0.8257969387579013, 0.7334830744287899, -0.3339594589701312, 0.18172124973827478, 1.6082044942403626, -1.661235454533754, class2
0.49108558617348985, 0.38171035378004897, -0.413414989803769, 0.388794510402827, 2.0947889858010345, -1.8239650792443196, class3
0.8249185381622435, 0.2640238580712815, -0.9192547340103485, 0.17508975138919441, 2.632153395693237, -2.1110893593951516, class4
0.8074159331531572, 0.3090599056797458, -0.8361303294734365, 0.2998579477582397, 2.3602589939301435, -1.9791567533793626, class5
0.923691537146917, 0.24559010464035838, -1.2298573447598447, 0.27607852225063967, 2.8199557769924315, -2.3719543360866657, class6
1.019904837539944, 0.061593831243673944, -0.3931165162284399, -0.21110416106028163, 3.6386045775311726, -2.886199933535075, class7
1.3451219066906892, 0.869958515296068, -0.447144924603574, 0.15295868731543083, 3.113815541000834, -1.6449631916844762, class8
1.0581628407992243, 0.47739060235525815, 0.34825923472141285, -0.46337884285818015, 3.9890042300794355, -2.1166999952353693, class9
1.2017927983102978, 0.2284072353556642, -0.20707521206682, -0.1251689066062338, 2.7362450360280306, -2.032874927193104, class10
0.9636024413211316, 0.8838715229258435, 0.0373649431843551, 0.5312242327792044, 0.8571194261646892, -0.8167886734054289, class0
0.11400671659139794, 0.7634323090756654, -0.6215622881880267, 0.30815943037906385, 1.1314887664654385, -1.3120348214321955, class1
0.6096849815616711, 0.7530995370483891, -0.41657837793353775, 0.2941612060378355, 1.499982872270655, -1.566699788156112, class2
0.536465649861569, 0.42745961216349604, -0.5079410741894692, 0.4694935352343627, 2.0328096533332345, -1.8128444356124618, class3
0.8574980553484168, 0.3392670538917405, -1.1141401826594914, 0.2710251889585712, 2.5438994518211704, -2.133678557365281, class4
0.7176349856592655, 0.19919889828782894, -0.8471572365126477, 0.2752446133226445, 2.4279669249399976, -2.028034631192089, class5
1.0841570088190775, 0.47367243530141034, -1.1693469461521784, 0.2194300237579388, 2.751434206952119, -2.325701766909449, class6
0.9868575828870131, -0.006873075596085208, -0.25958906407862525, -0.13785457151729008, 3.8060039717000786, -2.8156218296996625, class7
1.814279437752307, 0.9602652557133693, -0.24529409389176515, 0.15378704351828923, 3.111916360686587, -1.8592056511067268, class8
1.310231901551812, 0.4831070814151217, 0.40311630522782543, -0.4907509695414311, 4.006216043878054, -2.1252442104889924, class9
1.3873739510548573, 0.5190572028586699, -0.29434152119900053, -0.059309041010707234, 2.5884086797925034, -1.8380975100160395, class10
1.0936072991085792, 0.7694345731018112, 0.15527010766180666, 0.5190818627038203, 1.0057590407722388, -0.7338086914611351, class0
0.07417373763973625, 0.772195601555095, -0.7340720593735931, 0.32229378952329624, 1.1331946822374541, -1.3049176395650928, class1
0.5893905309322773, 0.8089658008556582, -0.4398343318871421, 0.36859743180518734, 1.4615362924094364, -1.4965608597026703, class2
0.5304607440177572, 0.49022319723028945, -0.5964365032916245, 0.5359745218468379, 1.9730758191551012, -1.7729822702380618, class3
0.8753173247795656, 0.36415152562029546, -1.1246660708653125, 0.304347575185192, 2.4989884310260115, -2.098694039168607, class4
0.6914856584026563, 0.3109023755744622, -0.9097752438872507, 0.33287233138106626, 2.3844084681663613, -1.9829664119745847, class5
1.4447393624787286, 0.796833274637431, -1.1434580734188136, 0.27228110925942606, 2.558848494232771, -2.3132055926512973, class6
1.0075676726527385, -0.11771407618142457, -0.14508773591193144, -0.00354857324435362, 4.007989517421608, -2.6139556194219575, class7
1.9507051742518824, 0.6949199333945817, -0.1445087726408901, 0.19477426777956192, 3.2956477964947792, -1.9126883498773823, class8
1.417020366832152, 0.541914253902221, 0.5575850132618853, -0.5309238144318055, 4.137290756884841, -2.2847127743741225, class9
1.3467881837263735, 0.5988267425974276, -0.11833524673906715, -0.011327094477181054, 2.5238838069120693, -1.5763687570213132, class10
1.0808089539519132, 0.776251421235244, 0.0747497288513321, 0.42953281049804376, 1.0642551833309737, -0.7069070325053285, class0
0.11753652636804249, 0.7402252417144923, -0.7692746976294543, 0.3066668342442033, 1.173323108363107, -1.2767921351093252, class1
0.5304207096102638, 0.8558049018387023, -0.5148293433630653, 0.3603786915863761, 1.4963753413088883, -1.4470670076863403, class2
0.5087427773439595, 0.5501126765269126, -0.6104271214492194, 0.5548716560516289, 1.9994787024896914, -1.73102605116712, class3
0.9447638184235727, 0.4702276582879838, -1.1939448445543088, 0.3528874314739479, 2.437541247918701, -2.177202128330058, class4
0.781407216604592, 0.423738597491485, -0.9355706495321954, 0.475288471457949, 2.262288016373289, -1.9062967105456727, class5
1.468039359967421, 0.7973787293532745, -1.2156754683265716, 0.2817566523260313, 2.5852989066305865, -2.2300073954263473, class6
1.1036383697774461, 0.06578309650698361, -0.277616127601947, -0.013464135175617684, 3.961309706549591, -2.3543343384864235, class7
1.7458719093879547, 0.3147533985497696, -0.0391371787318705, -0.03155440537267569, 3.3944861422201607, -1.9320845626512073, class8
1.5166958401487107, 0.6261640345261084, 0.5703430321948751, -0.5176309324068141, 4.153079425913042, -2.4332579242708112, class9
1.0986533639815614, 0.42024110290256456, -0.19186621254124198, 0.019102006417989703, 2.508608543154032, -1.5169403916398627, class10
0.9687006829874388, 0.7340456164214759, -0.02594583914868126, 0.3575719826314689, 1.0718623476562865, -0.6638546541030491, class0
0.3549430074044356, 0.8025481990444412, -0.6986499099774468, 0.15906995724716322, 1.2708712098470833, -1.3012174560182412, class1
0.5794801586614322, 0.8036735401764008, -0.5468687897171345, 0.29931320575202, 1.573708031064599, -1.470251121781769, class2
0.5487629945210624, 0.5843310591691282, -0.6077902590374379, 0.5823280101066535, 1.9886671088386167, -1.7029838630479501, class3
1.0876656293077704, 0.5393233080721876, -1.101568868450817, 0.36987679829094483, 2.4772245694578237, -2.0607321399598058, class4
0.816401658299119, 0.41849910231399107, -0.8956871521191017, 0.5027786995168916, 2.2216075460310876, -1.8268504074930825, class5
1.259353455366929, 0.6462664908966066, -1.3223493203666483, 0.23110730926559264, 2.6371220584259483, -2.2453709944869367, class6
1.202564856212064, 0.03969244167862558, -0.7092391154229734, 0.14397279530320656, 3.7474218028152837, -2.574146446806467, class7
1.5650635204951455, 0.2407439854283602, 0.06290953677721808, -0.1907662536279388, 3.478400628903043, -1.8864043473148655, class8
1.597298723356864, 0.6975287478943404, 0.5246712069992607, -0.5138903431071653, 4.111526051508123, -2.329342621660188, class9
0.9586238938999013, 0.26959194387585106, -0.2421096698557635, 0.03164916640501664, 2.5099600512854594, -1.5770497565838868, class10
0.8382076721500609, 0.7420785818723298, -0.1729810323103032, 0.3629240868137591, 1.0404317369988891, -0.6008784296561227, class0
0.6789780780195351, 0.8608425896758616, -0.6058078403023417, -0.012514111507750222, 1.427701736627174, -1.3441732571968046, class1
0.8554541246704944, 0.8489345477231199, -0.4947688230973448, 0.22971923951853615, 1.6461499651022018, -1.5913529744745463, class2
0.6305403908301704, 0.5946916419357593, -0.5569944971232607, 0.5826439344547983, 1.9851375974821686, -1.6790924229385342, class3
1.220315678832344, 0.6045969468198562, -0.9570316199703937, 0.34305268940762157, 2.4598057178777415, -1.9661988830927932, class4
0.7872651153706862, 0.501510232358024, -0.7474910148491685, 0.5438622139134215, 2.2327927206210254, -1.7184052006940842, class5
1.0507518369014763, 0.6023120945248024, -1.3400036893500582, 0.2157062776713003, 2.589696716317793, -2.2409133237739276, class6
1.1504846325143123, 0.1495659375661895, -0.4700636512477866, 0.09735938683441642, 3.792075612220705, -2.445701122625057, class7
1.4694392701707288, 0.2943349198310298, -0.20535226238312615, -0.3259611516745032, 3.2258911006766255, -1.9578561089570248, class8
1.459135650751612, 0.7306530008771452, 0.46994161280703883, -0.5886516243445045, 4.094157300400836, -2.227530419775902, class9
1.015062787442048, 0.3247217026049102, -0.3157718290698091, 0.04465639671240958, 2.4809626499606368, -1.5956592973180155, class10
0.144574202876626, 1.5587706624939113, -0.6081923030424274, -0.3855624265783611, 2.0000579857666363, -0.3492636346841653, class0
-0.4441592087877737, 1.3370654783869618, -0.47649197568922774, -0.4645537386838593, 2.018638882657943, -0.6838853913811496, class1
-0.2637392638146677, 1.4901836620249105, 0.23262770167538704, -0.6631556885393747, 2.1585525445563274, -0.8153807628889487, class2
-0.7780812323584803, 1.1490707639124218, 0.29693955646924564, -0.6096143636011285, 2.4354459715863683, -1.249309613658286, class3
-0.8030666870162736, 0.42105704657779564, -0.47800960916104807, -0.6187146161659637, 2.9796280285536447, -1.7389224156384306, class4
-0.4737579930718699, 0.7833054595715688, -0.36075336088608767, -0.5818554365617273, 2.947997993326867, -1.3887083456023162, class5
0.23937508573124033, 0.8900402893622228, -1.101381207713158, -0.4165613497102024, 3.3318647211730825, -2.2068515259380845, class6
1.2702543388257932, 1.2887135062726776, -1.6384930460963414, -0.038430584395956674, 3.22988752763391, -2.7909737140799393, class7
-0.08477554540623981, 0.781103831614725, -1.033667759158651, -0.5928552737245439, 3.176334622505246, -2.2118706101464083, class8
0.502403503696216, 1.3162025468809506, -0.6965866476945599, -0.8477325377653829, 3.1403989151727356, -2.028219974754217, class9
-0.05280356681574211, 1.1722145615237793, -0.8987552529977983, -0.43705492189226974, 2.5099942801245696, -1.3539896722472924, class10
0.16187575952832264, 1.5969851797021337, -0.6247663706642667, -0.37932067531440494, 1.9624797380671726, -0.3166132596060194, class0
-0.538858509670811, 1.2861203285758138, -0.608075804921524, -0.3505426509327973, 1.993070579304058, -0.5995047856048457, class1
-0.2903911643709647, 1.3643194506778265, 0.11546911013193009, -0.6155274183686206, 2.1643402497578226, -0.8424459909545359, class2
-0.6087670417885431, 1.1727178204688067, 0.3210925711852137, -0.5161704060801582, 2.488885337277308, -1.1887617892998539, class3
-0.6328634823830556, 0.375879290857239, -0.7555734009837698, -0.5127742638689307, 2.970313717051708, -1.6220048295893443, class4
-0.44927857664055987, 0.6778053421485627, -0.43473816321869463, -0.5891733107183319, 3.0272544728662636, -1.2742425147595173, class5
0.5092839958513398, 1.0205250185467734, -1.2197874509787399, -0.2877629477640766, 3.282100085497682, -2.229796295005106, class6
1.4159604979095142, 1.3533093694140157, -1.6183533136376451, 0.11966379872988303, 3.236682763467196, -2.6943945988343336, class7
0.17476466117399658, 1.0021021754376298, -1.3178932586418133, -0.4255669616970808, 3.114173033301715, -2.1992789960865538, class8
0.5068371257073674, 1.2345028087599288, -0.5769229359685233, -1.0048780177676082, 3.2402982261420625, -2.1157729369933036, class9
-0.0953103323863799, 1.0530337481174383, -0.9418750609831978, -0.38120641531104965, 2.607586394115641, -1.3653617380199559, class10
0.3076419692428551, 1.5899678560816923, -0.5759727747671165, -0.42980662659974433, 1.980342010181346, -0.37493392806160286, class0
-0.5531812674490403, 1.2750696036485965, -0.5862987273627664, -0.3261605704272614, 1.99670992898133, -0.556018222622757, class1
-0.23320588280281043, 1.3437595077573756, -0.027447271697892406, -0.4983803714953896, 2.084823224824054, -0.9159873854511271, class2
-0.6697485146492228, 1.2336195143338575, 0.29963025805838334, -0.6659814651248953, 2.4266180027486506, -1.1412528297769056, class3
