@relation 'vowel_rp_2'

@attribute attr_1 numeric
@attribute attr_2 numeric

@attribute Classes {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10}

@data
-0.12308720657211021, -0.06174840883483573, class2
-0.12308720657211021, -0.08036110096827567, class3
-0.12308720657211021, 0.21314586973975336, class4
-0.12308720657211021, -0.7179714607493394, class5
-0.12308720657211021, -0.2945106023132953, class6
-0.12308720657211021, -0.07807822745065608, class7
-0.12308720657211021, -0.6834705823239582, class8
-0.12308720657211021, -0.540325709583606, class9
-0.12308720657211021, -0.2131253782150109, class10
-0.12308720657211021, -0.2131120553359976, class0
-0.12308720657211021, 0.03589030024116717, class1
-0.12308720657211021, -0.11933470449088629, class2
-0.12308720657211021, -0.08887214399010407, class3
-0.12308720657211021, 0.23673276874492608, class4
-0.12308720657211021, -0.6400245339131609, class5
-0.12308720657211021, -0.4212652796368291, class6
-0.12308720657211021, -0.1494096913188063, class7
-0.12308720657211021, -0.4223778668352382, class8
-0.12308720657211021, -0.6974240095310974, class9
-0.12308720657211021, -0.11996733609970861, class10
-0.12308720657211021, -0.2887279857302158, class0
-0.12308720657211021, 0.09442199080093999, class1
-0.12308720657211021, -0.08625226970185382, class2
-0.12308720657211021, -0.17935407468292716, class3
-0.12308720657211021, 0.27980566278255353, class4
-0.12308720657211021, -0.5610893472756118, class5
-0.12308720657211021, -0.5444640957609701, class6
-0.12308720657211021, -0.3280444148518733, class7
-0.12308720657211021, -0.2521186209031226, class8
-0.12308720657211021, -0.702579215740038, class9
-0.12308720657211021, -0.2105799200271788, class10
-0.12308720657211021, -0.21106664245384085, class0
-0.12308720657211021, 0.10604668087114072, class1
-0.12308720657211021, -0.12184237425267166, class2
-0.12308720657211021, -0.21709038948882203, class3
-0.12308720657211021, 0.09707307840994561, class4
-0.12308720657211021, -0.4627291936614492, class5
-0.12308720657211021, -0.43418861127421743, class6
-0.12308720657211021, -0.3875078281677258, class7
-0.12308720657211021, -0.30881716080196464, class8
-0.12308720657211021, -0.45381125157741686, class9
-0.12308720657211021, -0.3490426176486049, class10
-0.24617441314422042, 1.3489800415140647, class0
-0.24617441314422042, 1.0833550302402013, class1
-0.24617441314422042, 0.9896760062730054, class2
-0.24617441314422042, 1.0610883736649508, class3
-0.24617441314422042, 0.8224211044210181, class4
-0.24617441314422042, 1.011240213679403, class5
-0.24617441314422042, 0.7505934801221705, class6
-0.24617441314422042, 0.5359994397377614, class7
-0.24617441314422042, -0.06806016680123214, class8
-0.24617441314422042, -0.43410654837453505, class9
-0.24617441314422042, 0.9138968701073167, class10
-0.24617441314422042, 1.3344696077314557, class0
-0.24617441314422042, 1.0871365127306931, class1
-0.24617441314422042, 1.016387857591876, class2
-0.24617441314422042, 1.0390681077003157, class3
-0.24617441314422042, 0.8020596348333954, class4
-0.24617441314422042, 1.0462957674011137, class5
-0.24617441314422042, 0.5535489630364918, class6
-0.24617441314422042, 0.47936716462453627, class7
-0.24617441314422042, -0.05185928486648067, class8
-0.24617441314422042, -0.4271905764156746, class9
-0.24617441314422042, 0.6835206632615998, class10
-0.24617441314422042, 1.4053708926159239, class0
-0.24617441314422042, 1.0915635045502565, class1
-0.24617441314422042, 1.0368060487452408, class2
-0.24617441314422042, 1.0040704996684309, class3
-0.24617441314422042, 0.8178403327657627, class4
-0.24617441314422042, 0.9476696765638876, class5
-0.24617441314422042, 0.3783656694120771, class6
-0.24617441314422042, 0.4741486606268295, class7
-0.24617441314422042, 0.19260630449805444, class8
-0.24617441314422042, -0.5198496491702607, class9
-0.24617441314422042, 0.6469505240601165, class10
-0.24617441314422042, 1.391214967953223, class0
-0.24617441314422042, 1.120852696489999, class1
-0.24617441314422042, 0.999896508112231, class2
-0.24617441314422042, 0.9180931889322806, class3
-0.24617441314422042, 0.7670975545498463, class4
-0.24617441314422042, 0.9302457942176882, class5
-0.24617441314422042, 0.4132656031556153, class6
-0.24617441314422042, 0.3074162307682735, class7
-0.24617441314422042, 0.4852140478138882, class8
-0.24617441314422042, -0.5912737606663092, class9
-0.24617441314422042, 0.7656776956166658, class10
-0.24617441314422042, 1.412444710088193, class0
-0.24617441314422042, 1.1270366198719404, class1
-0.24617441314422042, 1.0347970603178875, class2
-0.24617441314422042, 0.9072090644318012, class3
-0.24617441314422042, 0.7174416955809102, class4
-0.24617441314422042, 1.0168916166247508, class5
-0.24617441314422042, 0.5248818595446348, class6
-0.24617441314422042, 0.43180928504800986, class7
-0.24617441314422042, 0.4667741844146629, class8
-0.24617441314422042, -0.6459403596521341, class9
-0.24617441314422042, 0.8844229319243169, class10
-0.24617441314422042, 1.477090706030079, class0
-0.24617441314422042, 1.1067780694898894, class1
-0.24617441314422042, 0.9994045993858732, class2
-0.24617441314422042, 0.9282383767116541, class3
-0.24617441314422042, 0.6816381712788293, class4
-0.24617441314422042, 0.8804292056099876, class5
-0.24617441314422042, 0.5650159347106815, class6
-0.24617441314422042, 0.28184207476634143, class7
-0.24617441314422042, 0.5594113749333234, class8
-0.24617441314422042, -0.7100046997180266, class9
-0.24617441314422042, 0.9162269029022017, class10
-0.36926161971633065, 0.7592820793909048, class0
-0.36926161971633065, 0.5977301596817521, class1
-0.36926161971633065, 0.6548347984369245, class2
-0.36926161971633065, 0.40770043586425053, class3
-0.36926161971633065, 0.8489591426930296, class4
-0.36926161971633065, 0.5614855015260203, class5
-0.36926161971633065, 0.04606526197458927, class6
-0.36926161971633065, -0.14933131684998524, class7
-0.36926161971633065, 0.09467602340646664, class8
-0.36926161971633065, -0.31518065914544857, class9
-0.36926161971633065, 0.1857934654183742, class10
-0.36926161971633065, 0.7707835141697547, class0
-0.36926161971633065, 0.6330004369434551, class1
-0.36926161971633065, 0.7170216090584476, class2
-0.36926161971633065, 0.5265517723991872, class3
-0.36926161971633065, 0.8153550979207591, class4
-0.36926161971633065, 0.6078607800915119, class5
-0.36926161971633065, -0.07089836035190591, class6
-0.36926161971633065, -0.22256415569319474, class7
-0.36926161971633065, -0.08768374367198956, class8
-0.36926161971633065, -0.26272036417055744, class9
-0.36926161971633065, 0.24068903640383996, class10
-0.36926161971633065, 0.8051603529978822, class0
-0.36926161971633065, 0.6237760739517726, class1
-0.36926161971633065, 0.8050614447120402, class2
-0.36926161971633065, 0.4794184973079595, class3
-0.36926161971633065, 0.6033450510659543, class4
-0.36926161971633065, 0.712313902687525, class5
-0.36926161971633065, -0.3395458098159007, class6
-0.36926161971633065, -0.22458660599018038, class7
-0.36926161971633065, -0.0867477320463585, class8
-0.36926161971633065, -0.23469830480963488, class9
-0.36926161971633065, 0.2395721678560329, class10
-0.36926161971633065, 0.8310882262198775, class0
-0.36926161971633065, 0.6086726163680621, class1
-0.36926161971633065, 0.7577367543498117, class2
-0.36926161971633065, 0.40469584888028876, class3
-0.36926161971633065, 0.47352028357520914, class4
-0.36926161971633065, 0.5739447020409013, class5
-0.36926161971633065, -0.48446285885103996, class6
-0.36926161971633065, -0.3404425632349605, class7
-0.36926161971633065, 0.058916561402610035, class8
-0.36926161971633065, -0.23103498914833281, class9
-0.36926161971633065, 0.24450231225462998, class10
-0.36926161971633065, 0.8455617962515191, class0
-0.36926161971633065, 0.5674537960174322, class1
-0.36926161971633065, 0.7700137105578737, class2
-0.36926161971633065, 0.4349357536242402, class3
-0.36926161971633065, 0.49874443247638034, class4
-0.36926161971633065, 0.4257544266852229, class5
-0.36926161971633065, -0.5043878299864433, class6
-0.36926161971633065, -0.3240977237354676, class7
-0.36926161971633065, 0.12070891158398556, class8
-0.36926161971633065, -0.2017186083578556, class9
-0.36926161971633065, 0.3121223363328836, class10
-0.36926161971633065, 0.8668943904928531, class0
-0.36926161971633065, 0.5533784132883386, class1
-0.36926161971633065, 0.8245647094382101, class2
-0.36926161971633065, 0.6269247454477307, class3
-0.36926161971633065, 0.4761091337888433, class4
-0.36926161971633065, 0.39326583650088837, class5
-0.36926161971633065, -0.36872640595892137, class6
-0.36926161971633065, -0.2866077936539019, class7
-0.36926161971633065, 0.3473054750546286, class8
-0.36926161971633065, -0.11049053489737025, class9
-0.36926161971633065, 0.3423637433086504, class10
0.4984560094279487, 0.14352849036595533, class0
0.4984560094279487, 0.19771810842201082, class1
0.4984560094279487, 0.17235099852140603, class2
0.4984560094279487, 0.6032108225297474, class3
0.4984560094279487, 0.6253045435050668, class4
0.4984560094279487, 0.454378558798301, class5
0.4984560094279487, 1.0374968738022434, class6
0.4984560094279487, 0.88437924062282, class7
0.4984560094279487, 0.8047389120488464, class8
0.4984560094279487, 1.161015432037846, class9
0.4984560094279487, 0.6366679980344645, class10
0.4984560094279487, -0.030693491657615618, class0
0.4984560094279487, 0.15392595186132746, class1
0.4984560094279487, 0.046719182672029846, class2
0.4984560094279487, 0.6340448811206665, class3
0.4984560094279487, 0.6888872042924956, class4
0.4984560094279487, 0.4704948058687992, class5
0.4984560094279487, 1.1980763553383929, class6
0.4984560094279487, 0.7278653936562324, class7
0.4984560094279487, 0.8305269718444146, class8
0.4984560094279487, 1.1078676552929703, class9
0.4984560094279487, 0.6377884676729726, class10
0.4984560094279487, -0.17293505418641333, class0
0.4984560094279487, 0.256331474778868, class1
0.4984560094279487, 0.09442590658264285, class2
0.4984560094279487, 0.5433815239873893, class3
0.4984560094279487, 0.6771644688779401, class4
0.4984560094279487, 0.45338139916079534, class5
0.4984560094279487, 1.1634765080484266, class6
0.4984560094279487, 0.7156672716123573, class7
0.4984560094279487, 0.8070434953695249, class8
0.4984560094279487, 1.0277505537877298, class9
0.4984560094279487, 0.5850236120671637, class10
0.4984560094279487, -0.1644219682002151, class0
0.4984560094279487, 0.35604169519607054, class1
0.4984560094279487, 0.0755564406581416, class2
0.4984560094279487, 0.5839210098431137, class3
0.4984560094279487, 0.8568125841829903, class4
0.4984560094279487, 0.5218747392506928, class5
0.4984560094279487, 1.1241356737047854, class6
0.4984560094279487, 0.7050111718536454, class7
0.4984560094279487, 0.7464946360018587, class8
0.4984560094279487, 1.0147262632170584, class9
0.4984560094279487, 0.6358315151227194, class10
0.4984560094279487, -0.2858706572908749, class0
0.4984560094279487, 0.23415320841714476, class1
0.4984560094279487, 0.02485122925956175, class2
0.4984560094279487, 0.6815638719159167, class3
0.4984560094279487, 0.8890893132907525, class4
0.4984560094279487, 0.6885773315741239, class5
0.4984560094279487, 0.9609859078728354, class6
0.4984560094279487, 0.6513966225860738, class7
0.4984560094279487, 0.7092661476698687, class8
0.4984560094279487, 1.0545453438434078, class9
0.4984560094279487, 0.6721761919287622, class10
0.4984560094279487, -0.3581588178827345, class0
0.4984560094279487, -0.04037870161374936, class1
0.4984560094279487, 0.08031639239447794, class2
0.4984560094279487, 0.6595174305005803, class3
0.4984560094279487, 0.8245717166976816, class4
0.4984560094279487, 0.6166685708596075, class5
0.4984560094279487, 0.9634348527151455, class6
0.4984560094279487, 0.5756040587425633, class7
0.4984560094279487, 0.8294103251424894, class8
0.4984560094279487, 1.0627976193759363, class9
0.4984560094279487, 0.7549172767812243, class10
0.3753688028558385, 0.35939711815822684, class0
0.3753688028558385, 0.7317559949729342, class1
0.3753688028558385, 0.7145056755525809, class2
0.3753688028558385, 0.38646215149496277, class3
0.3753688028558385, 1.1640300343036118, class4
0.3753688028558385, 0.9268744740841579, class5
0.3753688028558385, 1.1380454165208143, class6
0.3753688028558385, 0.616670804429797, class7
0.3753688028558385, 1.6646640492934612, class8
0.3753688028558385, 0.8782562409108896, class9
0.3753688028558385, 1.5598831314181707, class10
0.3753688028558385, 0.28312706588535663, class0
0.3753688028558385, 1.0748685488260368, class1
0.3753688028558385, 0.8523645191443527, class2
0.3753688028558385, 0.4589183080505471, class3
0.3753688028558385, 1.1171911149172875, class4
0.3753688028558385, 0.9352632945825731, class5
0.3753688028558385, 1.2571631408333173, class6
0.3753688028558385, 0.5889839066749137, class7
0.3753688028558385, 1.4476671979665472, class8
0.3753688028558385, 0.8752069262746052, class9
0.3753688028558385, 1.5084799078345061, class10
0.3753688028558385, 0.3530326238068958, class0
0.3753688028558385, 1.2865220579795211, class1
0.3753688028558385, 0.814436761350175, class2
0.3753688028558385, 0.46956188433967094, class3
0.3753688028558385, 1.1084606833569814, class4
0.3753688028558385, 1.0338624909417502, class5
0.3753688028558385, 1.3124776527892603, class6
0.3753688028558385, 0.7496186580668256, class7
0.3753688028558385, 1.469808964703519, class8
0.3753688028558385, 0.82824508638567, class9
0.3753688028558385, 1.389878541657376, class10
0.3753688028558385, 0.37823362875681565, class0
0.3753688028558385, 1.3749306640746102, class1
0.3753688028558385, 0.69133654472863, class2
0.3753688028558385, 0.2933003634237532, class3
0.3753688028558385, 1.093159282769823, class4
0.3753688028558385, 1.1873354632853432, class5
0.3753688028558385, 1.2378927015337133, class6
0.3753688028558385, 0.8887724706120508, class7
0.3753688028558385, 1.2426972670868566, class8
0.3753688028558385, 0.6378435600948897, class9
0.3753688028558385, 1.335435403573261, class10
0.3753688028558385, 0.34325864630204916, class0
0.3753688028558385, 1.410706551199456, class1
0.3753688028558385, 0.7402211995413354, class2
0.3753688028558385, 0.306012445291552, class3
0.3753688028558385, 1.1210601800245725, class4
0.3753688028558385, 1.2864004693709883, class5
0.3753688028558385, 1.0956748770105702, class6
0.3753688028558385, 0.7565493676284205, class7
0.3753688028558385, 1.1651671209690455, class8
0.3753688028558385, 0.6261561909561721, class9
0.3753688028558385, 1.2902677447929598, class10
0.3753688028558385, 0.3408141884714016, class0
0.3753688028558385, 1.445424997712465, class1
0.3753688028558385, 0.8615241649917241, class2
0.3753688028558385, 0.2969488094135408, class3
0.3753688028558385, 1.20348736551027, class4
0.3753688028558385, 1.279981640959569, class5
0.3753688028558385, 1.0171478557825677, class6
0.3753688028558385, 0.9179166686220955, class7
0.3753688028558385, 1.0501042129711626, class8
0.3753688028558385, 0.779008750917806, class9
0.3753688028558385, 1.2585753912788709, class10
0.25228159628372826, 0.31466478002534015, class0
0.25228159628372826, 0.8867931677112997, class1
0.25228159628372826, 0.6989185680226967, class2
0.25228159628372826, 1.340218652867284, class3
0.25228159628372826, 1.9000518319003072, class4
0.25228159628372826, 1.696406743479029, class5
0.25228159628372826, 1.8604476619917567, class6
0.25228159628372826, 1.0247132144436142, class7
0.25228159628372826, 1.3699774241232616, class8
0.25228159628372826, 0.8686203692823745, class9
0.25228159628372826, 1.4589730799486011, class10
0.25228159628372826, 0.280114660629065, class0
0.25228159628372826, 0.8941192843810173, class1
0.25228159628372826, 0.698397193265638, class2
0.25228159628372826, 1.34917779466453, class3
0.25228159628372826, 1.9151249284935004, class4
0.25228159628372826, 1.6456199148806772, class5
0.25228159628372826, 1.8137229357264064, class6
0.25228159628372826, 1.133138632160652, class7
0.25228159628372826, 1.3385420662629788, class8
0.25228159628372826, 0.9252416656608629, class9
0.25228159628372826, 1.3634723010660459, class10
0.25228159628372826, 0.2981757855584777, class0
0.25228159628372826, 0.7415268299064842, class1
0.25228159628372826, 0.5958069475005617, class2
0.25228159628372826, 1.2769740863099444, class3
0.25228159628372826, 1.9056505961576964, class4
0.25228159628372826, 1.61402924729021, class5
0.25228159628372826, 1.8747693315997174, class6
0.25228159628372826, 1.1802897318651528, class7
0.25228159628372826, 1.153825325025691, class8
0.25228159628372826, 0.9613345354731688, class9
0.25228159628372826, 1.148262445761713, class10
0.25228159628372826, 0.2858604260534351, class0
0.25228159628372826, 0.575766185920566, class1
0.25228159628372826, 0.5667484069352737, class2
0.25228159628372826, 1.2271741373441345, class3
0.25228159628372826, 1.9018805650790325, class4
0.25228159628372826, 1.4576949413378948, class5
0.25228159628372826, 1.9451677129816383, class6
0.25228159628372826, 1.165385500147198, class7
0.25228159628372826, 0.9458330965380797, class8
0.25228159628372826, 0.9021328745817941, class9
0.25228159628372826, 1.0646242703780981, class10
0.25228159628372826, 0.24017094881752818, class0
0.25228159628372826, 0.4829308523855981, class1
0.25228159628372826, 0.48199474819003807, class2
0.25228159628372826, 1.2945711513490048, class3
0.25228159628372826, 1.8041819764015636, class4
0.25228159628372826, 1.0345995972376547, class5
0.25228159628372826, 1.9290138212766603, class6
0.25228159628372826, 1.15239026409663, class7
0.25228159628372826, 0.8277293429982457, class8
0.25228159628372826, 0.8887382387600371, class9
0.25228159628372826, 1.0013776210103231, class10
0.25228159628372826, 0.2960229179585293, class0
0.25228159628372826, 0.5136497904644609, class1
0.25228159628372826, 0.4081625735779431, class2
0.25228159628372826, 1.2643827836610437, class3
0.25228159628372826, 1.71502209329233, class4
0.25228159628372826, 0.5688907993592303, class5
0.25228159628372826, 1.7257647651608543, class6
0.25228159628372826, 0.9734036272584503, class7
0.25228159628372826, 0.5372357661147962, class8
0.25228159628372826, 0.9472777649382125, class9
0.25228159628372826, 1.2248741006172756, class10
0.12919438971161812, 0.6462822579123971, class0
0.12919438971161812, 0.34391933569187694, class1
0.12919438971161812, 0.23662153437460665, class2
0.12919438971161812, 0.8024028313293486, class3
0.12919438971161812, 1.312836292722122, class4
0.12919438971161812, 0.8725116469686882, class5
0.12919438971161812, 1.6760353238440648, class6
0.12919438971161812, 1.6136480341359052, class7
0.12919438971161812, 1.177615992795602, class8
0.12919438971161812, 0.844641751327205, class9
0.12919438971161812, 0.3007479661704473, class10
0.12919438971161812, 0.6894981201682293, class0
0.12919438971161812, 0.16237606318971526, class1
0.12919438971161812, 0.12785033721603817, class2
0.12919438971161812, 0.7559829311145221, class3
0.12919438971161812, 1.3195613534149464, class4
0.12919438971161812, 0.944669439213321, class5
0.12919438971161812, 1.5570524345577825, class6
0.12919438971161812, 1.5182502239404647, class7
0.12919438971161812, 1.2470441015060267, class8
0.12919438971161812, 0.8516549288998461, class9
0.12919438971161812, 0.26589873114637097, class10
0.12919438971161812, 0.6720859111998405, class0
0.12919438971161812, 0.14306232850233225, class1
0.12919438971161812, 0.07365037074481307, class2
0.12919438971161812, 0.6392196845870857, class3
0.12919438971161812, 1.03073345045765, class4
0.12919438971161812, 0.7907999442402216, class5
0.12919438971161812, 1.3991185282922123, class6
0.12919438971161812, 1.2899149447965033, class7
0.12919438971161812, 1.2620942944452067, class8
0.12919438971161812, 0.6299937234858481, class9
0.12919438971161812, 0.330785150943508, class10
0.12919438971161812, 0.6131721960261738, class0
0.12919438971161812, 0.28527844108987016, class1
0.12919438971161812, 0.19768315152751398, class2
0.12919438971161812, 0.6337437094227261, class3
0.12919438971161812, 0.792585958872119, class4
0.12919438971161812, 0.5971577978919673, class5
0.12919438971161812, 1.4001628483852173, class6
0.12919438971161812, 1.2092206535103276, class7
0.12919438971161812, 1.1823505737264983, class8
0.12919438971161812, 0.5966334278204801, class9
0.12919438971161812, 0.44697490723401745, class10
0.12919438971161812, 0.47545595626826487, class0
0.12919438971161812, 0.24192808298583712, class1
0.12919438971161812, 0.301789205900617, class2
0.12919438971161812, 0.7052584948777646, class3
0.12919438971161812, 0.6493209751008143, class4
0.12919438971161812, 0.4411644152134878, class5
0.12919438971161812, 1.4343020450186996, class6
0.12919438971161812, 1.238765066586441, class7
0.12919438971161812, 1.1666067229476786, class8
0.12919438971161812, 0.38487441571628134, class9
0.12919438971161812, 0.4333595993978266, class10
0.12919438971161812, 0.3126715759677035, class0
0.12919438971161812, 0.20577642706628957, class1
0.12919438971161812, 0.34798666921682075, class2
0.12919438971161812, 0.7541167982489643, class3
0.12919438971161812, 0.7553852111941655, class4
0.12919438971161812, 0.4018364136467973, class5
0.12919438971161812, 1.3992197822428074, class6
0.12919438971161812, 1.0994553218828806, class7
0.12919438971161812, 1.0121800763785844, class8
0.12919438971161812, 0.44243824365775064, class9
0.12919438971161812, 0.2582169752538968, class10
-1.0408698618915675, 1.753019772904074, class0
-1.0408698618915675, 1.3305528779576177, class1
-1.0408698618915675, 1.247939480687343, class2
-1.0408698618915675, 1.0165065298961922, class3
-1.0408698618915675, 1.7035362978471968, class4
-1.0408698618915675, 1.2063625237479016, class5
-1.0408698618915675, 0.7334247176000732, class6
-1.0408698618915675, 0.8646124052756857, class7
-1.0408698618915675, 0.2962031891237346, class8
-1.0408698618915675, 0.07191312472792122, class9
-1.0408698618915675, 0.7169236104687504, class10
-1.0408698618915675, 1.7766886262467947, class0
-1.0408698618915675, 1.3708379609304933, class1
-1.0408698618915675, 1.1919202629866472, class2
-1.0408698618915675, 1.1327212819724792, class3
-1.0408698618915675, 1.5962493087866094, class4
-1.0408698618915675, 1.3091192983489996, class5
-1.0408698618915675, 0.8148624729341148, class6
-1.0408698618915675, 0.7934591112573136, class7
-1.0408698618915675, 0.5459523735656426, class8
-1.0408698618915675, 0.13142787814929502, class9
-1.0408698618915675, 0.6971615011811669, class10
-1.0408698618915675, 1.7577375503671053, class0
-1.0408698618915675, 1.3449996397046937, class1
-1.0408698618915675, 1.1466688187103353, class2
-1.0408698618915675, 1.0826892523036449, class3
-1.0408698618915675, 1.4366250430194636, class4
-1.0408698618915675, 1.4332427591299048, class5
-1.0408698618915675, 0.7581161571533512, class6
-1.0408698618915675, 0.614067325479153, class7
-1.0408698618915675, 0.7216612037946997, class8
-1.0408698618915675, 0.14883133272955373, class9
-1.0408698618915675, 0.5867944675138759, class10
-1.0408698618915675, 1.7040787886349895, class0
-1.0408698618915675, 1.3168301098446782, class1
-1.0408698618915675, 1.3133094458451557, class2
-1.0408698618915675, 1.0189583176443422, class3
-1.0408698618915675, 1.2644257940584267, class4
-1.0408698618915675, 1.4822403912249884, class5
-1.0408698618915675, 0.7238021878107994, class6
-1.0408698618915675, 0.3499105534235787, class7
-1.0408698618915675, 0.7607394395085545, class8
-1.0408698618915675, 0.28728662715655723, class9
-1.0408698618915675, 0.6874012513150511, class10
-1.0408698618915675, 1.3077222596414995, class0
-1.0408698618915675, 1.3988592810191613, class1
-1.0408698618915675, 1.4871781872711525, class2
-1.0408698618915675, 1.0277087181848885, class3
-1.0408698618915675, 1.097080552909072, class4
-1.0408698618915675, 1.5040330816093717, class5
-1.0408698618915675, 0.7327105393261828, class6
-1.0408698618915675, 0.397201516128085, class7
-1.0408698618915675, 0.6627385396733114, class8
-1.0408698618915675, 0.45471768565539705, class9
-1.0408698618915675, 1.0705138306664246, class10
-1.0408698618915675, 1.1950683340713573, class0
-1.0408698618915675, 1.3993781813294106, class1
-1.0408698618915675, 1.408922226603785, class2
-1.0408698618915675, 0.9634262109191464, class3
-1.0408698618915675, 1.166662717907976, class4
-1.0408698618915675, 1.509046328329502, class5
-1.0408698618915675, 0.793897816956156, class6
-1.0408698618915675, 0.8155390133101266, class7
-1.0408698618915675, 0.8217600820703469, class8
-1.0408698618915675, 0.5052124940312013, class9
-1.0408698618915675, 1.0330612915522377, class10
-1.1639570684636777, 2.0076639283346323, class0
-1.1639570684636777, 1.8956008940945295, class1
-1.1639570684636777, 1.614047866893592, class2
-1.1639570684636777, 1.8482637731188882, class3
-1.1639570684636777, 1.4070653334676368, class4
-1.1639570684636777, 1.7446941895330803, class5
-1.1639570684636777, 1.8709973061417624, class6
-1.1639570684636777, 1.2443374599821664, class7
-1.1639570684636777, 1.3582741038440675, class8
-1.1639570684636777, 0.926267746709881, class9
-1.1639570684636777, 1.5620799075804295, class10
-1.1639570684636777, 2.093156107165919, class0
-1.1639570684636777, 1.8959669890310966, class1
-1.1639570684636777, 1.6225070494016223, class2
-1.1639570684636777, 1.8328639887553242, class3
-1.1639570684636777, 1.5119043643435532, class4
-1.1639570684636777, 1.7872158476251991, class5
-1.1639570684636777, 1.8607075441674108, class6
-1.1639570684636777, 1.5018054279827762, class7
-1.1639570684636777, 1.5684396975289434, class8
-1.1639570684636777, 1.3030389432017249, class9
-1.1639570684636777, 1.5474932869917142, class10
-1.1639570684636777, 2.0926185941226345, class0
-1.1639570684636777, 1.8510139696971577, class1
-1.1639570684636777, 1.5937936684276062, class2
-1.1639570684636777, 1.8798630207103904, class3
-1.1639570684636777, 1.395430444434974, class4
-1.1639570684636777, 1.8227891565056602, class5
-1.1639570684636777, 1.8267064705847817, class6
-1.1639570684636777, 1.8238387879353448, class7
-1.1639570684636777, 1.6441546788018853, class8
-1.1639570684636777, 1.3740860223106617, class9
-1.1639570684636777, 1.5130099345454522, class10
-1.1639570684636777, 2.1160762123379606, class0
-1.1639570684636777, 1.8065428524201828, class1
-1.1639570684636777, 1.637970122722315, class2
-1.1639570684636777, 1.8218974207527623, class3
-1.1639570684636777, 1.452186284159062, class4
